   ,      站名,      到时,      发时,停留（分）,历时（分）,里程（km）, 硬座/软座,硬卧（上/中/下）,  软卧（上/下）
  1,      宁波,         -,     14:43,         -,         -,         -,         -,               -,              -
  2,    余姚北,     15:02,     15:04,      02分,        19,         0,    22.5/-,           -/-/-,            -/-
  3,    上虞北,     15:16,     15:18,      02分,        33,         0,      37/-,           -/-/-,            -/-
  4,    绍兴北,     15:29,     15:31,      02分,        46,         0,    51.5/-,           -/-/-,            -/-
  5,    杭州东,     15:49,     16:04,      15分,        66,         0,      71/-,           -/-/-,            -/-
  6,      诸暨,     16:28,     16:36,      08分,       105,         0,   101.5/-,           -/-/-,            -/-
  7,      义乌,     16:50,     16:52,      02分,       127,         0,     121/-,           -/-/-,            -/-
  8,      龙游,     17:18,     17:21,      03分,       155,         0,   167.5/-,           -/-/-,            -/-
  9,    玉山南,     17:48,     17:50,      02分,       185,         0,     212/-,           -/-/-,            -/-
 10,      上饶,     18:02,     18:04,      02分,       199,         0,   227.5/-,           -/-/-,            -/-
 11,    鹰潭北,     18:30,     18:32,      02分,       227,         0,   269.5/-,           -/-/-,            -/-
 12,    抚州东,     18:46,     18:52,      06分,       243,         0,   287.5/-,           -/-/-,            -/-
 13,    南昌西,     19:19,     19:19,      00分,       276,         0,   327.5/-,           -/-/-,            -/-
