   ,      站名,      到时,      发时,停留（分）,历时（分）,里程（km）, 硬座/软座,硬卧（上/中/下）,  软卧（上/下）
  1,    长沙南,         -,     11:40,         -,         -,         -,         -,               -,              -
  2,      宜春,     12:29,     12:31,      02分,        49,         0,      76/-,           -/-/-,            -/-
  3,    南昌西,     13:13,     13:18,      05分,        93,         0,     157/-,           -/-/-,            -/-
  4,      上饶,     14:14,     14:17,      03分,       154,         0,     264/-,           -/-/-,            -/-
  5,    玉山南,     14:31,     14:33,      02分,       171,         0,     278/-,           -/-/-,            -/-
  6,      金华,     15:09,     15:11,      02分,       209,         0,     338/-,           -/-/-,            -/-
  7,      义乌,     15:27,     15:29,      02分,       227,         0,   359.5/-,           -/-/-,            -/-
  8,    杭州东,     16:01,     16:03,      02分,       261,         0,     405/-,           -/-/-,            -/-
  9,      余杭,     16:13,     16:15,      02分,       273,         0,     414/-,           -/-/-,            -/-
 10,    嘉兴南,     16:33,     16:35,      02分,       293,         0,   439.5/-,           -/-/-,            -/-
 11,  上海虹桥,     17:03,     17:03,      00分,       323,         0,     478/-,           -/-/-,            -/-
