   ,      站名,      到时,      发时,停留（分）,历时（分）,里程（km）, 硬座/软座,硬卧（上/中/下）,  软卧（上/下）
  1,    北京南,         -,     16:35,         -,         -,         -,         -,               -,              -
  2,    天津南,     17:09,     17:12,      03分,        34,         0,    54.5/-,           -/-/-,            -/-
  3,    德州东,     17:57,     17:58,      01分,        82,         0,   144.5/-,           -/-/-,            -/-
  4,    济南西,     18:22,     18:24,      02分,       107,         0,   184.5/-,           -/-/-,            -/-
  5,    曲阜东,     18:56,     18:57,      01分,       141,         0,     244/-,           -/-/-,            -/-
  6,      枣庄,     19:20,     19:26,      06分,       165,         0,     284/-,           -/-/-,            -/-
  7,    徐州东,     19:44,     19:46,      02分,       189,         0,     309/-,           -/-/-,            -/-
  8,    宿州东,     20:05,     20:07,      02分,       210,         0,     339/-,           -/-/-,            -/-
  9,    南京南,     21:07,     21:13,      06分,       272,         0,   443.5/-,           -/-/-,            -/-
 10,    常州北,     21:45,     21:47,      02分,       310,         0,   493.5/-,           -/-/-,            -/-
 11,    苏州北,     22:09,     22:11,      02分,       334,         0,   523.5/-,           -/-/-,            -/-
 12,  上海虹桥,     22:35,     22:35,      00分,       360,         0,     553/-,           -/-/-,            -/-
