   ,      站名,      到时,      发时,停留（分）,历时（分）,里程（km）, 硬座/软座,硬卧（上/中/下）,  软卧（上/下）
  1,    温州南,         -,     09:13,         -,         -,         -,         -,               -,              -
  2,      丽水,     09:47,     09:49,      02分,        34,         0,    33.5/-,           -/-/-,            -/-
  3,    永康南,     10:09,     10:11,      02分,        56,         0,      52/-,           -/-/-,            -/-
  4,    武义北,     10:22,     10:24,      02分,        69,         0,    60.5/-,           -/-/-,            -/-
  5,    金华南,     10:35,     10:38,      03分,        82,         0,      68/-,           -/-/-,            -/-
  6,      金华,     10:49,     10:51,      02分,        96,         0,      77/-,           -/-/-,            -/-
  7,      龙游,     11:06,     11:13,      07分,       113,         0,    96.5/-,           -/-/-,            -/-
  8,      衢州,     11:24,     11:26,      02分,       131,         0,     110/-,           -/-/-,            -/-
  9,      上饶,     11:54,     11:56,      02分,       161,         0,   156.5/-,           -/-/-,            -/-
 10,      弋阳,     12:13,     12:15,      02分,       180,         0,     184/-,           -/-/-,            -/-
 11,    鹰潭北,     12:29,     12:31,      02分,       196,         0,     203/-,           -/-/-,            -/-
 12,    南昌西,     13:07,     13:07,      00分,       234,         0,   267.5/-,           -/-/-,            -/-
