   ,      站名,      到时,      发时,停留（分）,历时（分）,里程（km）, 硬座/软座,硬卧（上/中/下）,  软卧（上/下）
  1,    淮南东,         -,     10:32,         -,         -,         -,         -,               -,              -
  2,    水家湖,     10:41,     10:43,      02分,         9,         0,     8.5/-,           -/-/-,            -/-
  3,      合肥,     11:05,     11:15,      10分,        33,         0,    40.5/-,           -/-/-,            -/-
  4,    南京南,     12:15,     12:28,      13分,       103,         0,   101.5/-,           -/-/-,            -/-
  5,      溧阳,     12:57,     12:59,      02分,       145,         0,     147/-,           -/-/-,            -/-
  6,      德清,     13:29,     13:31,      02分,       177,         0,   203.5/-,           -/-/-,            -/-
  7,    杭州东,     13:45,     13:51,      06分,       193,         0,   219.5/-,           -/-/-,            -/-
  8,    绍兴北,     14:09,     14:11,      02分,       217,         0,     239/-,           -/-/-,            -/-
  9,    余姚北,     14:29,     14:31,      02分,       237,         0,     268/-,           -/-/-,            -/-
 10,      宁波,     14:50,     14:52,      02分,       258,         0,   290.5/-,           -/-/-,            -/-
 11,      台州,     15:45,     15:47,      02分,       313,         0,   335.5/-,           -/-/-,            -/-
 12,      绅坊,     16:12,     16:14,      02分,       340,         0,     356/-,           -/-/-,            -/-
 13,    温州南,     16:38,     16:38,      00分,       366,         0,   371.5/-,           -/-/-,            -/-
