   ,      站名,      到时,      发时,停留（分）,历时（分）,里程（km）, 硬座/软座,硬卧（上/中/下）,  软卧（上/下）
  1,  哈尔滨西,         -,     13:18,         -,         -,         -,         -,               -,              -
  2,    德惠西,     13:56,     13:58,      02分,        38,         0,    71.5/-,           -/-/-,            -/-
  3,    长春西,     14:21,     14:23,      02分,        63,         0,   109.5/-,           -/-/-,            -/-
  4,    四平东,     14:49,     14:51,      02分,        91,         0,   164.5/-,           -/-/-,            -/-
  5,    铁岭西,     15:22,     15:24,      02分,       124,         0,     222/-,           -/-/-,            -/-
  6,      沈阳,     15:47,     15:53,      06分,       149,         0,     247/-,           -/-/-,            -/-
  7,      辽阳,     16:17,     16:29,      12分,       179,         0,     274/-,           -/-/-,            -/-
  8,    鞍山西,     16:40,     16:42,      02分,       202,         0,     286/-,           -/-/-,            -/-
  9,    海城西,     16:54,     16:56,      02分,       216,         0,     303/-,           -/-/-,            -/-
 10,      盘锦,     17:18,     17:18,      00分,       240,         0,     330/-,           -/-/-,            -/-
