   ,      站名,      到时,      发时,停留（分）,历时（分）,里程（km）, 硬座/软座,硬卧（上/中/下）,  软卧（上/下）
  1,    广州南,         -,     17:57,         -,         -,         -,         -,               -,              -
  2,      清远,     18:21,     18:27,      06分,        24,         0,    39.5/-,           -/-/-,            -/-
  3,      韶关,     18:59,     19:02,      03分,        62,         0,   104.5/-,           -/-/-,            -/-
  4,    郴州西,     19:33,     19:35,      02分,        96,         0,   174.5/-,           -/-/-,            -/-
  5,    衡阳东,     20:08,     20:10,      02分,       131,         0,     244/-,           -/-/-,            -/-
  6,    株洲西,     20:37,     20:39,      02分,       160,         0,     294/-,           -/-/-,            -/-
  7,    长沙南,     20:59,     21:02,      03分,       182,         0,     314/-,           -/-/-,            -/-
  8,    萍乡北,     21:38,     21:40,      02分,       221,         0,     363/-,           -/-/-,            -/-
  9,      宜春,     21:58,     22:00,      02分,       241,         0,     391/-,           -/-/-,            -/-
 10,    新余北,     22:15,     22:17,      02分,       258,         0,   413.5/-,           -/-/-,            -/-
 11,    南昌西,     22:50,     22:50,      00分,       293,         0,     472/-,           -/-/-,            -/-
