   ,      站名,      到时,      发时,停留（分）,历时（分）,里程（km）, 硬座/软座,硬卧（上/中/下）,  软卧（上/下）
  1,    南京南,         -,     12:07,         -,         -,         -,         -,               -,              -
  2,      湖州,     12:52,     12:54,      02分,        45,         0,      85/-,           -/-/-,            -/-
  3,    杭州东,     13:15,     13:18,      03分,        68,         0,   117.5/-,           -/-/-,            -/-
  4,      义乌,     13:51,     13:53,      02分,       104,         0,   167.5/-,           -/-/-,            -/-
  5,      衢州,     14:25,     14:27,      02分,       138,         0,   227.5/-,           -/-/-,            -/-
  6,      江山,     14:39,     14:52,      13分,       152,         0,     240/-,           -/-/-,            -/-
  7,      上饶,     15:12,     15:14,      02分,       185,         0,   269.5/-,           -/-/-,            -/-
  8,    鹰潭北,     15:40,     15:43,      03分,       213,         0,   311.5/-,           -/-/-,            -/-
  9,    南昌西,     16:18,     16:22,      04分,       251,         0,     369/-,           -/-/-,            -/-
 10,      宜春,     17:04,     17:06,      02分,       297,         0,   441.5/-,           -/-/-,            -/-
 11,    萍乡北,     17:24,     17:30,      06分,       317,         0,   463.5/-,           -/-/-,            -/-
 12,    醴陵东,     17:49,     17:51,      02分,       342,         0,   474.5/-,           -/-/-,            -/-
 13,    长沙南,     18:16,     18:21,      05分,       369,         0,   502.5/-,           -/-/-,            -/-
 14,    湘潭北,     18:37,     18:39,      02分,       390,         0,     512/-,           -/-/-,            -/-
 15,    韶山南,     18:53,     18:55,      02分,       406,         0,   526.5/-,           -/-/-,            -/-
 16,    娄底南,     19:12,     19:14,      02分,       425,         0,     548/-,           -/-/-,            -/-
 17,    溆浦南,     19:50,     19:52,      02分,       463,         0,     602/-,           -/-/-,            -/-
 18,    怀化南,     20:11,     20:14,      03分,       484,         0,   623.5/-,           -/-/-,            -/-
 19,    铜仁南,     20:42,     20:44,      02分,       515,         0,     658/-,           -/-/-,            -/-
 20,    贵定北,     21:37,     21:39,      02分,       570,         0,   724.5/-,           -/-/-,            -/-
 21,    贵阳北,     22:00,     22:00,      00分,       593,         0,     744/-,           -/-/-,            -/-
