   ,      站名,      到时,      发时,停留（分）,历时（分）,里程（km）, 硬座/软座,硬卧（上/中/下）,  软卧（上/下）
  1,    北京南,         -,     09:16,          ,         0,         0,       -/-,           -/-/-,           -/-
  2,    德州东,     10:32,     10:34,       2分,        76,       314,144.5/244.5,           -/-/-,           -/-
  3,    济南西,     10:58,     11:02,       4分,       102,       406,184.5/314.5,           -/-/-,           -/-
  4,    滕州东,     11:45,     11:47,       2分,       149,       591,   269/449,           -/-/-,           -/-
  5,    蚌埠南,     12:44,     12:47,       3分,       208,       848,   374/629,           -/-/-,           -/-
  6,    南京南,     13:28,     13:31,       3分,       251,      1023,443.5/748.5,           -/-/-,           -/-
  7,    无锡东,     14:15,     14:17,       2分,       299,      1210,513.5/863.5,           -/-/-,           -/-
  8,  上海虹桥,     14:46,     14:51,       5分,       330,      1318,   553/933,           -/-/-,           -/-
  9,    嘉兴南,     15:18,     15:20,       2分,       361,      1402,   591/995,           -/-/-,           -/-
 10,    杭州东,     15:44,         -,          ,       388,      1477,626/1048.5,           -/-/-,           -/-
