   ,      站名,      到时,      发时,停留（分）,历时（分）,里程（km）, 硬座/软座,硬卧（上/中/下）,  软卧（上/下）
  1,  上海虹桥,         -,     08:25,         -,         -,         -,         -,               -,              -
  2,    嘉兴南,     08:52,     08:54,      02分,        27,         0,    38.5/-,           -/-/-,            -/-
  3,      余杭,     09:12,     09:14,      02分,        47,         0,    65.5/-,           -/-/-,            -/-
  4,    杭州东,     09:24,     09:26,      02分,        59,         0,      73/-,           -/-/-,            -/-
  5,      诸暨,     09:49,     09:51,      02分,        84,         0,   103.5/-,           -/-/-,            -/-
  6,      金华,     10:16,     10:18,      02分,       111,         0,     147/-,           -/-/-,            -/-
  7,      衢州,     10:39,     10:41,      02分,       134,         0,   182.5/-,           -/-/-,            -/-
  8,      江山,     10:53,     11:01,      08分,       148,         0,   196.5/-,           -/-/-,            -/-
  9,      上饶,     11:21,     11:24,      03分,       176,         0,   229.5/-,           -/-/-,            -/-
 10,    鹰潭北,     11:50,     11:52,      02分,       205,         0,     276/-,           -/-/-,            -/-
 11,    南昌西,     12:27,     12:32,      05分,       242,         0,   336.5/-,           -/-/-,            -/-
 12,    新余北,     13:04,     13:08,      04分,       279,         0,     389/-,           -/-/-,            -/-
 13,    长沙南,     14:08,     14:12,      04分,       343,         0,     478/-,           -/-/-,            -/-
 14,    韶山南,     14:37,     14:39,      02分,       372,         0,     505/-,           -/-/-,            -/-
 15,    娄底南,     14:56,     14:58,      02分,       391,         0,     527/-,           -/-/-,            -/-
 16,    溆浦南,     15:35,     15:37,      02分,       430,         0,     581/-,           -/-/-,            -/-
 17,    怀化南,     15:55,     15:58,      03分,       450,         0,     603/-,           -/-/-,            -/-
 18,    铜仁南,     16:26,     16:35,      09分,       481,         0,   642.5/-,           -/-/-,            -/-
 19,    凯里南,     17:11,     17:13,      02分,       526,         0,     694/-,           -/-/-,            -/-
 20,    贵阳北,     17:52,     17:52,      00分,       567,         0,   734.5/-,           -/-/-,            -/-
