   ,      站名,      到时,      发时,停留（分）,历时（分）,里程（km）, 硬座/软座,硬卧（上/中/下）,  软卧（上/下）
  1,    温州南,         -,     07:20,         -,         -,         -,         -,               -,              -
  2,      青田,     07:38,     07:40,      02分,        18,         0,      15/-,           -/-/-,            -/-
  3,      丽水,     08:00,     08:02,      02分,        40,         0,    33.5/-,           -/-/-,            -/-
  4,    武义北,     08:29,     08:31,      02分,        69,         0,    60.5/-,           -/-/-,            -/-
  5,    金华南,     08:42,     08:45,      03分,        82,         0,      68/-,           -/-/-,            -/-
  6,      金华,     08:57,     08:59,      02分,        97,         0,      77/-,           -/-/-,            -/-
  7,      衢州,     09:20,     09:26,      06分,       120,         0,     110/-,           -/-/-,            -/-
  8,      弋阳,     10:05,     10:07,      02分,       165,         0,     184/-,           -/-/-,            -/-
  9,    鹰潭北,     10:21,     10:33,      12分,       181,         0,     203/-,           -/-/-,            -/-
 10,    抚州东,     10:47,     10:49,      02分,       207,         0,   222.5/-,           -/-/-,            -/-
 11,    南昌西,     11:15,     11:18,      03分,       235,         0,   267.5/-,           -/-/-,            -/-
 12,      宜春,     12:00,     12:06,      06分,       280,         0,     343/-,           -/-/-,            -/-
 13,    萍乡北,     12:24,     12:26,      02分,       304,         0,     368/-,           -/-/-,            -/-
 14,    长沙南,     13:06,     13:06,      00分,       346,         0,   411.5/-,           -/-/-,            -/-
