   ,      站名,      到时,      发时,停留（分）,历时（分）,里程（km）, 硬座/软座,硬卧（上/中/下）,  软卧（上/下）
  1,      邵阳,         -,     15:33,         -,         -,         -,         -,               -,              -
  2,      邵东,     15:52,     15:54,      02分,        19,         0,      11/-,           -/-/-,            -/-
  3,    双峰北,     16:19,     16:21,      02分,        46,         0,    27.5/-,           -/-/-,            -/-
  4,    娄底南,     16:38,     16:40,      02分,        65,         0,    32.5/-,           -/-/-,            -/-
  5,    长沙南,     17:14,     17:20,      06分,       101,         0,      90/-,           -/-/-,            -/-
  6,    萍乡北,     17:56,     17:58,      02分,       143,         0,     138/-,           -/-/-,            -/-
  7,    南昌西,     18:53,     18:57,      04分,       200,         0,     247/-,           -/-/-,            -/-
  8,    进贤南,     19:15,     19:17,      02分,       222,         0,   272.5/-,           -/-/-,            -/-
  9,    抚州东,     19:30,     19:32,      02分,       237,         0,   288.5/-,           -/-/-,            -/-
 10,      上饶,     20:07,     20:10,      03分,       274,         0,     348/-,           -/-/-,            -/-
 11,      衢州,     20:38,     20:41,      03分,       305,         0,     390/-,           -/-/-,            -/-
 12,      金华,     21:03,     21:06,      03分,       330,         0,   422.5/-,           -/-/-,            -/-
 13,      义乌,     21:22,     21:24,      02分,       349,         0,     444/-,           -/-/-,            -/-
 14,    杭州东,     21:57,     22:00,      03分,       384,         0,   486.5/-,           -/-/-,            -/-
 15,    嘉兴南,     22:23,     22:25,      02分,       410,         0,     521/-,           -/-/-,            -/-
 16,  上海虹桥,     22:52,     22:52,      00分,       439,         0,   559.5/-,           -/-/-,            -/-
