   ,      站名,      到时,      发时,停留（分）,历时（分）,里程（km）, 硬座/软座,硬卧（上/中/下）,  软卧（上/下）
  1,      福州,         -,     09:01,         -,         -,         -,         -,               -,              -
  2,    闽清北,     09:20,     09:22,      02分,        19,         0,      23/-,           -/-/-,            -/-
  3,    古田北,     09:33,     09:35,      02分,        32,         0,    36.5/-,           -/-/-,            -/-
  4,  武夷山北,     10:18,     10:20,      02分,        77,         0,   119.5/-,           -/-/-,            -/-
  5,      上饶,     10:42,     10:49,      07分,       101,         0,     156/-,           -/-/-,            -/-
  6,    玉山南,     11:05,     11:07,      02分,       124,         0,   171.5/-,           -/-/-,            -/-
  7,      江山,     11:20,     11:22,      02分,       139,         0,     189/-,           -/-/-,            -/-
  8,      金华,     11:50,     11:52,      02分,       169,         0,     238/-,           -/-/-,            -/-
  9,      诸暨,     12:18,     12:20,      02分,       197,         0,     277/-,           -/-/-,            -/-
 10,    杭州东,     12:43,     12:45,      02分,       222,         0,   304.5/-,           -/-/-,            -/-
 11,      余杭,     12:55,     12:57,      02分,       234,         0,   313.5/-,           -/-/-,            -/-
 12,  上海虹桥,     13:37,     13:37,      00分,       276,         0,   377.5/-,           -/-/-,            -/-
