   ,      站名,      到时,      发时,停留（分）,历时（分）,里程（km）, 硬座/软座,硬卧（上/中/下）,  软卧（上/下）
  1,    深圳北,         -,     16:37,         -,         -,         -,         -,               -,              -
  2,      虎门,     16:54,     16:56,      02分,        17,         0,    39.5/-,           -/-/-,            -/-
  3,    广州南,     17:13,     17:17,      04分,        36,         0,    74.5/-,           -/-/-,            -/-
  4,    广州北,     17:34,     17:36,      02分,        57,         0,      94/-,           -/-/-,            -/-
  5,      韶关,     18:15,     18:17,      02分,        98,         0,     179/-,           -/-/-,            -/-
  6,    郴州西,     18:48,     18:50,      02分,       131,         0,     249/-,           -/-/-,            -/-
  7,    衡阳东,     19:23,     19:25,      02分,       166,         0,   318.5/-,           -/-/-,            -/-
  8,    长沙南,     20:07,     20:32,      25分,       210,         0,   388.5/-,           -/-/-,            -/-
  9,    湘潭北,     20:48,     20:50,      02分,       251,         0,   401.5/-,           -/-/-,            -/-
 10,    娄底南,     21:16,     21:18,      02分,       279,         0,     447/-,           -/-/-,            -/-
 11,    怀化南,     22:08,     22:08,      00分,       331,         0,     542/-,           -/-/-,            -/-
