   ,      站名,      到时,      发时,停留（分）,历时（分）,里程（km）, 硬座/软座,硬卧（上/中/下）,  软卧（上/下）
  1,    青岛北,         -,     08:17,          ,         0,         0,       -/-,           -/-/-,           -/-
  2,      高密,     08:49,     08:50,       1分,        32,        83, 25.5/30.5,           -/-/-,           -/-
  3,      潍坊,     09:18,     09:20,       2分,        61,       168,     52/62,           -/-/-,           -/-
  4,      淄博,     09:56,     09:59,       3分,        99,       268,   82.5/99,           -/-/-,           -/-
  5,      济南,     10:46,     10:49,       3分,       149,       378, 116.5/140,           -/-/-,           -/-
  6,    济南西,     11:05,     11:12,       7分,       168,       398,125.5/155.5,           -/-/-,           -/-
  7,    沧州西,     11:57,     12:00,       3分,       220,       594, 215.5/307,           -/-/-,           -/-
  8,    天津西,     12:29,     12:35,       6分,       252,       699,   264/388,           -/-/-,           -/-
  9,      天津,     12:43,     12:46,       3分,       266,       704,   266/392,           -/-/-,           -/-
 10,    北戴河,     13:44,     13:46,       2分,       327,       944,373.5/572.5,           -/-/-,           -/-
 11,    秦皇岛,     13:58,     14:01,       3分,       341,       965,   382/587,           -/-/-,           -/-
 12,    绥中北,     14:38,     14:40,       2分,       381,      1045,406.5/618.5,           -/-/-,           -/-
 13,  葫芦岛北,     15:01,     15:03,       2分,       404,      1104, 424/639.5,           -/-/-,           -/-
 14,    盘锦北,     15:40,     15:41,       1分,       443,      1216, 457/678.5,           -/-/-,           -/-
 15,    沈阳北,     16:38,     16:41,       3分,       501,      1370,   502/733,           -/-/-,           -/-
 16,    开原西,     17:08,     17:10,       2分,       531,      1471, 548.5/807,           -/-/-,           -/-
 17,    四平东,     17:32,     17:34,       2分,       555,      1550, 584.5/865,           -/-/-,           -/-
 18,    长春西,     18:00,     18:03,       3分,       583,      1668,   639/952,           -/-/-,           -/-
 19,    德惠西,     18:26,     18:28,       2分,       609,      1752,677.5/1013.5,           -/-/-,           -/-
 20,  哈尔滨西,     19:06,         -,          ,       649,      1908,747.5/1125.5,           -/-/-,           -/-
