   ,      站名,      到时,      发时,停留（分）,历时（分）,里程（km）, 硬座/软座,硬卧（上/中/下）,  软卧（上/下）
  1,    秦皇岛,         -,     08:00,         -,         -,         -,         -,               -,              -
  2,      滦河,     08:25,     08:28,      03分,        25,         0,    39.5/-,           -/-/-,            -/-
  3,      天津,     09:13,     09:15,      02分,        73,         0,     122/-,           -/-/-,            -/-
  4,    天津西,     09:23,     09:26,      03分,        83,         0,     122/-,           -/-/-,            -/-
  5,    白洋淀,     10:09,     10:11,      02分,       129,         0,   164.5/-,           -/-/-,            -/-
  6,    保定东,     10:31,     10:40,      09分,       151,         0,   179.5/-,           -/-/-,            -/-
  7,    定州东,     10:58,     11:04,      06分,       178,         0,     208/-,           -/-/-,            -/-
  8,    石家庄,     11:27,     11:31,      04分,       207,         0,   244.5/-,           -/-/-,            -/-
  9,    高邑西,     11:46,     11:48,      02分,       226,         0,     268/-,           -/-/-,            -/-
 10,    邢台东,     12:05,     12:07,      02分,       245,         0,   300.5/-,           -/-/-,            -/-
 11,    邯郸东,     12:23,     12:23,      00分,       263,         0,     325/-,           -/-/-,            -/-
