   ,      站名,      到时,      发时,停留（分）,历时（分）,里程（km）, 硬座/软座,硬卧（上/中/下）,  软卧（上/下）
  1,  上海虹桥,         -,     14:16,         -,         -,         -,         -,               -,              -
  2,    昆山南,     14:33,     14:39,      06分,        17,         0,    24.5/-,           -/-/-,            -/-
  3,    无锡东,     14:55,     14:57,      02分,        39,         0,    49.5/-,           -/-/-,            -/-
  4,    南京南,     15:41,     15:44,      03分,        85,         0,   134.5/-,           -/-/-,            -/-
  5,    蚌埠南,     16:26,     16:28,      02分,       130,         0,     214/-,           -/-/-,            -/-
  6,    徐州东,     17:05,     17:10,      05分,       169,         0,     279/-,           -/-/-,            -/-
  7,      枣庄,     17:28,     17:39,      11分,       192,         0,     309/-,           -/-/-,            -/-
  8,      泰安,     18:17,     18:19,      02分,       241,         0,     374/-,           -/-/-,            -/-
  9,    济南西,     18:36,     18:38,      02分,       260,         0,   398.5/-,           -/-/-,            -/-
 10,    沧州西,     19:24,     19:26,      02分,       308,         0,   473.5/-,           -/-/-,            -/-
 11,    北京南,     20:18,     20:18,      00分,       362,         0,     553/-,           -/-/-,            -/-
