   ,      站名,      到时,      发时,停留（分）,历时（分）,里程（km）, 硬座/软座,硬卧（上/中/下）,  软卧（上/下）
  1,    温州南,         -,     08:10,         -,         -,         -,         -,               -,              -
  2,      丽水,     08:44,     08:46,      02分,        34,         0,    33.5/-,           -/-/-,            -/-
  3,    缙云西,     08:59,     09:01,      02分,        49,         0,      44/-,           -/-/-,            -/-
  4,    永康南,     09:12,     09:15,      03分,        62,         0,      52/-,           -/-/-,            -/-
  5,    金华南,     09:33,     09:37,      04分,        83,         0,      68/-,           -/-/-,            -/-
  6,      金华,     09:48,     09:50,      02分,        98,         0,      77/-,           -/-/-,            -/-
  7,      衢州,     10:12,     10:14,      02分,       122,         0,     110/-,           -/-/-,            -/-
  8,      上饶,     10:40,     10:42,      02分,       150,         0,   156.5/-,           -/-/-,            -/-
  9,    鹰潭北,     11:08,     11:10,      02分,       178,         0,     203/-,           -/-/-,            -/-
 10,    南昌西,     11:45,     11:49,      04分,       215,         0,   267.5/-,           -/-/-,            -/-
 11,    新余北,     12:22,     12:27,      05分,       252,         0,     323/-,           -/-/-,            -/-
 12,    长沙南,     13:28,     13:33,      05分,       318,         0,   411.5/-,           -/-/-,            -/-
 13,    韶山南,     13:58,     14:00,      02分,       348,         0,     439/-,           -/-/-,            -/-
 14,    娄底南,     14:17,     14:19,      02分,       367,         0,   463.5/-,           -/-/-,            -/-
 15,    溆浦南,     14:55,     14:57,      02分,       405,         0,   521.5/-,           -/-/-,            -/-
 16,    怀化南,     15:16,     15:19,      03分,       426,         0,     544/-,           -/-/-,            -/-
 17,    新晃西,     15:43,     15:45,      02分,       453,         0,     576/-,           -/-/-,            -/-
 18,    铜仁南,     15:54,     15:56,      02分,       464,         0,     583/-,           -/-/-,            -/-
 19,    凯里南,     16:31,     16:33,      02分,       501,         0,   634.5/-,           -/-/-,            -/-
 20,    贵阳北,     17:12,     17:12,      00分,       542,         0,     681/-,           -/-/-,            -/-
