   ,      站名,      到时,      发时,停留（分）,历时（分）,里程（km）, 硬座/软座,硬卧（上/中/下）,  软卧（上/下）
  1,    温州南,         -,     10:16,          ,         0,         0,       -/-,           -/-/-,           -/-
  2,      乐清,     10:31,     10:33,       2分,        15,        35,  9.5/11.5,           -/-/-,           -/-
  3,      台州,     11:04,     11:06,       2分,        48,       123, 35.5/43.5,           -/-/-,           -/-
  4,      临海,     11:17,     11:19,       2分,        61,       146, 42.5/50.5,           -/-/-,           -/-
  5,      宁海,     11:41,     11:43,       2分,        85,       260, 59.5/70.5,           -/-/-,           -/-
  6,      宁波,     12:14,     12:16,       2分,       118,       404,88.5/110.5,           -/-/-,           -/-
  7,    余姚北,     12:35,     12:37,       2分,       139,       453, 104.5/137,           -/-/-,           -/-
  8,    绍兴北,     12:55,     12:57,       2分,       159,       516, 133/185.5,           -/-/-,           -/-
  9,    杭州东,     13:16,     13:21,       5分,       180,       559, 153/218.5,           -/-/-,           -/-
 10,      湖州,     13:42,     13:44,       2分,       206,       630,185.5/273.5,           -/-/-,           -/-
 11,      长兴,     13:53,     13:55,       2分,       217,       650, 194.5/289,           -/-/-,           -/-
 12,      溧阳,     14:14,     14:16,       2分,       238,       717, 225.5/341,           -/-/-,           -/-
 13,    南京南,     14:42,     14:47,       5分,       266,       815,270.5/416.5,           -/-/-,           -/-
 14,      全椒,     15:08,     15:10,       2分,       292,       871,   290/442,           -/-/-,           -/-
 15,    合肥南,     15:47,         -,          ,       331,       969, 331/488.5,           -/-/-,           -/-
