   ,      站名,      到时,      发时,停留（分）,历时（分）,里程（km）, 硬座/软座,硬卧（上/中/下）,  软卧（上/下）
  1,  上海虹桥,         -,     16:26,         -,         -,         -,         -,               -,              -
  2,    嘉兴南,     16:54,     16:56,      02分,        28,         0,    38.5/-,           -/-/-,            -/-
  3,      余杭,     17:14,     17:16,      02分,        48,         0,    65.5/-,           -/-/-,            -/-
  4,    杭州东,     17:26,     17:30,      04分,        60,         0,      73/-,           -/-/-,            -/-
  5,      诸暨,     17:53,     17:55,      02分,        87,         0,   103.5/-,           -/-/-,            -/-
  6,      金华,     18:20,     18:22,      02分,       114,         0,     147/-,           -/-/-,            -/-
  7,      衢州,     18:43,     18:46,      03分,       137,         0,   182.5/-,           -/-/-,            -/-
  8,      上饶,     19:13,     19:15,      02分,       167,         0,   229.5/-,           -/-/-,            -/-
  9,      弋阳,     19:32,     19:34,      02分,       186,         0,     257/-,           -/-/-,            -/-
 10,    鹰潭北,     19:48,     19:50,      02分,       202,         0,     276/-,           -/-/-,            -/-
 11,    南昌西,     20:26,     20:26,      00分,       240,         0,   336.5/-,           -/-/-,            -/-
