   ,      站名,      到时,      发时,停留（分）,历时（分）,里程（km）, 硬座/软座,硬卧（上/中/下）,  软卧（上/下）
  1,    徐州东,         -,     06:41,         -,         -,         -,         -,               -,              -
  2,    滕州东,     07:06,     07:08,      02分,        25,         0,    44.5/-,           -/-/-,            -/-
  3,    曲阜东,     07:24,     07:26,      02分,        43,         0,    69.5/-,           -/-/-,            -/-
  4,      泰安,     07:46,     07:47,      01分,        65,         0,   104.5/-,           -/-/-,            -/-
  5,      济南,     08:11,     08:13,      02分,        90,         0,   134.5/-,           -/-/-,            -/-
  6,      淄博,     08:55,     08:57,      02分,       134,         0,   169.5/-,           -/-/-,            -/-
  7,    青州市,     09:16,     09:18,      02分,       155,         0,     179/-,           -/-/-,            -/-
  8,      昌乐,     09:31,     09:33,      02分,       170,         0,     194/-,           -/-/-,            -/-
  9,      潍坊,     09:45,     09:48,      03分,       184,         0,     199/-,           -/-/-,            -/-
 10,    青岛北,     10:45,     10:45,      00分,       244,         0,     249/-,           -/-/-,            -/-
