   ,      站名,      到时,      发时,停留（分）,历时（分）,里程（km）, 硬座/软座,硬卧（上/中/下）,  软卧（上/下）
  1,    合肥南,         -,     09:08,         -,         -,         -,         -,               -,              -
  2,    巢湖东,     09:29,     09:31,      02分,        21,         0,      32/-,           -/-/-,            -/-
  3,      无为,     09:44,     09:46,      02分,        36,         0,      48/-,           -/-/-,            -/-
  4,    铜陵北,     09:58,     10:00,      02分,        50,         0,      64/-,           -/-/-,            -/-
  5,      泾县,     10:17,     10:19,      02分,        69,         0,      89/-,           -/-/-,            -/-
  6,    绩溪北,     10:39,     10:41,      02分,        91,         0,   121.5/-,           -/-/-,            -/-
  7,    黄山北,     10:56,     11:00,      04分,       108,         0,   140.5/-,           -/-/-,            -/-
  8,      婺源,     11:21,     11:24,      03分,       133,         0,   175.5/-,           -/-/-,            -/-
  9,      上饶,     11:48,     12:12,      24分,       160,         0,     215/-,           -/-/-,            -/-
 10,    鹰潭北,     12:42,     12:46,      04分,       214,         0,     258/-,           -/-/-,            -/-
 11,    南昌西,     13:22,     13:22,      00分,       254,         0,     316/-,           -/-/-,            -/-
