   ,      站名,      到时,      发时,停留（分）,历时（分）,里程（km）, 硬座/软座,硬卧（上/中/下）,  软卧（上/下）
  1,  上海虹桥,         -,     16:32,          ,         0,         0,       -/-,           -/-/-,           -/-
  2,    镇江南,     17:25,     17:26,       1分,        53,       230,104.5/179.5,           -/-/-,           -/-
  3,    南京南,     17:45,     17:47,       2分,        73,       295,134.5/229.5,           -/-/-,           -/-
  4,    徐州东,     19:01,     19:03,       2分,       149,       626,   279/474,           -/-/-,           -/-
  5,    滕州东,     19:28,     19:29,       1分,       176,       727,   324/544,           -/-/-,           -/-
  6,      济南,     20:19,     20:21,       2分,       227,       915,398.5/673.5,           -/-/-,           -/-
  7,      淄博,     21:03,     21:04,       1分,       271,      1025,433.5/713.5,           -/-/-,           -/-
  8,    青州市,     21:23,     21:24,       1分,       291,      1068,443.5/728.5,           -/-/-,           -/-
  9,      潍坊,     21:45,     21:47,       2分,       313,      1125,463.5/753.5,           -/-/-,           -/-
 10,      青岛,     23:00,         -,          ,       388,      1308,   518/818,           -/-/-,           -/-
