   ,      站名,      到时,      发时,停留（分）,历时（分）,里程（km）, 硬座/软座,硬卧（上/中/下）,  软卧（上/下）
  1,      济南,         -,     07:42,          ,         0,         0,       -/-,           -/-/-,           -/-
  2,    济南西,     07:58,     08:15,      17分,        16,        20,       -/-,           -/-/-,           -/-
  3,    沧州西,     09:00,     09:02,       2分,        78,       216,       -/-,           -/-/-,           -/-
  4,    天津西,     09:31,     09:34,       3分,       109,       321,149.5/249.5,           -/-/-,           -/-
  5,      天津,     09:42,     09:44,       2分,       120,       326,       -/-,           -/-/-,           -/-
  6,    北戴河,     10:42,     10:45,       3分,       180,       566,       -/-,           -/-/-,           -/-
  7,    秦皇岛,     10:56,     10:59,       3分,       194,       587, 265.5/447,           -/-/-,           -/-
  8,    山海关,     11:13,     11:16,       3分,       211,       604,       -/-,           -/-/-,           -/-
  9,    绥中北,     11:41,     11:42,       1分,       239,       667,       -/-,           -/-/-,           -/-
 10,    沈阳北,     13:32,     13:35,       3分,       350,      1302, 528/820.5,           -/-/-,           -/-
 11,    铁岭西,     13:54,     13:56,       2分,       372,      1046,       -/-,           -/-/-,           -/-
 12,    四平东,     14:26,     14:28,       2分,       404,      1172,       -/-,           -/-/-,           -/-
 13,  公主岭南,     14:43,     14:45,       2分,       421,      1227,       -/-,           -/-/-,           -/-
 14,      长春,     15:07,         -,          ,       445,      1302,       -/-,           -/-/-,           -/-
