   ,      站名,      到时,      发时,停留（分）,历时（分）,里程（km）, 硬座/软座,硬卧（上/中/下）,  软卧（上/下）
  1,      青岛,         -,     10:22,         -,         -,         -,         -,               -,              -
  2,    青岛北,     10:38,     10:40,      02分,        16,         0,       0/-,           -/-/-,            -/-
  3,      潍坊,     11:36,     11:38,      02分,        74,         0,      52/-,           -/-/-,            -/-
  4,    青州市,     11:59,     12:00,      01分,        97,         0,    69.5/-,           -/-/-,            -/-
  5,      淄博,     12:19,     12:21,      02分,       117,         0,    82.5/-,           -/-/-,            -/-
  6,      济南,     13:08,     13:11,      03分,       166,         0,   125.5/-,           -/-/-,            -/-
  7,    济南西,     13:27,     13:29,      02分,       185,         0,   125.5/-,           -/-/-,            -/-
  8,    天津南,     14:32,     14:34,      02分,       250,         0,     251/-,           -/-/-,            -/-
  9,      廊坊,     14:52,     14:54,      02分,       270,         0,   284.5/-,           -/-/-,            -/-
 10,    北京南,     15:14,     15:14,      00分,       292,         0,     312/-,           -/-/-,            -/-
