   ,      站名,      到时,      发时,停留（分）,历时（分）,里程（km）, 硬座/软座,硬卧（上/中/下）,  软卧（上/下）
  1,  上海虹桥,         -,     17:59,         -,         -,         -,         -,               -,              -
  2,    嘉兴南,     18:27,     18:30,      03分,        28,         0,    38.5/-,           -/-/-,            -/-
  3,      桐乡,     18:41,     18:43,      02分,        42,         0,    50.5/-,           -/-/-,            -/-
  4,    杭州东,     19:00,     19:03,      03分,        61,         0,      73/-,           -/-/-,            -/-
  5,    上虞北,     19:28,     19:30,      02分,        89,         0,     107/-,           -/-/-,            -/-
  6,    余姚北,     19:42,     19:44,      02分,       103,         0,   121.5/-,           -/-/-,            -/-
  7,      宁波,     20:03,     20:11,      08分,       124,         0,     144/-,           -/-/-,            -/-
  8,      宁海,     20:38,     20:40,      02分,       159,         0,     166/-,           -/-/-,            -/-
  9,      临海,     21:02,     21:04,      02分,       183,         0,     183/-,           -/-/-,            -/-
 10,      台州,     21:16,     21:18,      02分,       197,         0,   189.5/-,           -/-/-,            -/-
 11,      温岭,     21:29,     21:31,      02分,       210,         0,     197/-,           -/-/-,            -/-
 12,    温州南,     22:09,     22:09,      00分,       250,         0,     226/-,           -/-/-,            -/-
