   ,      站名,      到时,      发时,停留（分）,历时（分）,里程（km）, 硬座/软座,硬卧（上/中/下）,  软卧（上/下）
  1,    怀化南,         -,     08:58,          ,         0,         0,       -/-,           -/-/-,           -/-
  2,    新化南,     09:30,     09:32,       2分,        32,       118,     54/91,           -/-/-,           -/-
  3,    娄底南,     09:56,     09:58,       2分,        32,       207,    95/160,           -/-/-,           -/-
  4,    长沙南,     10:32,     10:50,      18分,        94,       332,152.5/256.5,           -/-/-,           -/-
  5,    衡阳东,     11:27,     11:29,       2分,       149,       509, 234/386.5,           -/-/-,           -/-
  6,    郴州西,     12:02,     12:04,       2分,       184,       662,   304/499,           -/-/-,           -/-
  7,    英德西,     12:50,     12:52,       2分,       232,       899,   410/668,           -/-/-,           -/-
  8,    广州南,     13:34,     13:39,       5分,       276,      1039,467.5/760.5,           -/-/-,           -/-
  9,      虎门,     13:56,     13:59,       3分,       298,      1089,   502/810,           -/-/-,           -/-
 10,    深圳北,     14:16,         -,          ,       318,      1141,   542/860,           -/-/-,           -/-
