   ,      站名,      到时,      发时,停留（分）,历时（分）,里程（km）, 硬座/软座,硬卧（上/中/下）,  软卧（上/下）
  1,  上海虹桥,         -,     07:12,         -,         -,         -,         -,               -,              -
  2,    松江南,     07:26,     07:28,      02分,        14,         0,    13.5/-,           -/-/-,            -/-
  3,    嘉兴南,     07:46,     07:48,      02分,        34,         0,    38.5/-,           -/-/-,            -/-
  4,      余杭,     08:06,     08:08,      02分,        54,         0,    65.5/-,           -/-/-,            -/-
  5,    杭州东,     08:18,     08:21,      03分,        66,         0,      73/-,           -/-/-,            -/-
  6,      义乌,     08:53,     08:56,      03分,       101,         0,     123/-,           -/-/-,            -/-
  7,      金华,     09:12,     09:14,      02分,       120,         0,     147/-,           -/-/-,            -/-
  8,      上饶,     09:58,     10:20,      22分,       166,         0,   229.5/-,           -/-/-,            -/-
  9,    鹰潭北,     10:46,     10:50,      04分,       214,         0,     276/-,           -/-/-,            -/-
 10,    南昌西,     11:25,     11:29,      04分,       253,         0,   336.5/-,           -/-/-,            -/-
 11,      高安,     11:45,     11:51,      06分,       273,         0,     356/-,           -/-/-,            -/-
 12,    新余北,     12:12,     12:15,      03分,       300,         0,     389/-,           -/-/-,            -/-
 13,    醴陵东,     12:56,     12:58,      02分,       344,         0,   446.5/-,           -/-/-,            -/-
 14,    长沙南,     13:22,     13:26,      04分,       370,         0,     478/-,           -/-/-,            -/-
 15,    娄底南,     14:04,     14:06,      02分,       412,         0,     527/-,           -/-/-,            -/-
 16,    双峰北,     14:25,     14:27,      02分,       433,         0,   534.5/-,           -/-/-,            -/-
 17,      邵东,     14:52,     14:54,      02分,       460,         0,   548.5/-,           -/-/-,            -/-
 18,      邵阳,     15:13,     15:13,      00分,       481,         0,   559.5/-,           -/-/-,            -/-
