   ,      站名,      到时,      发时,停留（分）,历时（分）,里程（km）, 硬座/软座,硬卧（上/中/下）,  软卧（上/下）
  1,  上海虹桥,         -,     10:22,          ,         0,         0,       -/-,           -/-/-,           -/-
  2,    昆山南,     10:39,     10:44,       5分,        17,        50, 24.5/39.5,           -/-/-,           -/-
  3,    无锡东,     11:01,     11:03,       2分,        39,       108, 49.5/84.5,           -/-/-,           -/-
  4,    镇江南,     11:33,     11:35,       2分,        71,       230,104.5/179.5,           -/-/-,           -/-
  5,    南京南,     11:54,     11:56,       2分,        92,       295,134.5/229.5,           -/-/-,           -/-
  6,    宿州东,     12:56,     12:58,       2分,       154,       558,   254/429,           -/-/-,           -/-
  7,    徐州东,     13:17,     13:26,       9分,       175,       626,   279/474,           -/-/-,           -/-
  8,      泰安,     14:17,     14:19,       2分,       235,       853,   374/634,           -/-/-,           -/-
  9,    济南西,     14:36,     14:43,       7分,       254,       912,398.5/673.5,           -/-/-,           -/-
 10,    天津西,     15:53,     15:56,       3分,       331,      1213,513.5/868.5,           -/-/-,           -/-
 11,      天津,     16:04,     16:07,       3分,       342,      1218,516.5/869.5,           -/-/-,           -/-
 12,      唐山,     16:39,     16:41,       2分,       377,      1332,   558/940,           -/-/-,           -/-
 13,    北戴河,     17:12,     17:14,       2分,       410,      1458,604.5/1018,           -/-/-,           -/-
 14,    秦皇岛,     17:25,     17:27,       2分,       423,      1480,  612/1031,           -/-/-,           -/-
 15,    山海关,     17:41,     17:43,       2分,       439,      1496,621.5/1044,           -/-/-,           -/-
 16,  葫芦岛北,     18:25,     18:26,       1分,       483,      1618,654/1082.5,           -/-/-,           -/-
 17,    盘锦北,     19:04,     19:05,       1分,       522,      1730,687/1121.5,           -/-/-,           -/-
 18,    沈阳北,     20:02,     20:05,       3分,       580,      1884,  732/1176,           -/-/-,           -/-
 19,  公主岭南,     21:03,     21:05,       2分,       641,      2064,840/1348.5,           -/-/-,           -/-
 20,      长春,     21:28,         -,          ,       666,      2194,874.5/1403.5,           -/-/-,           -/-
