   ,      站名,      到时,      发时,停留（分）,历时（分）,里程（km）, 硬座/软座,硬卧（上/中/下）,  软卧（上/下）
  1,    南京南,         -,     13:00,         -,         -,         -,         -,               -,              -
  2,      宜兴,     13:33,     13:35,      02分,        33,         0,      59/-,           -/-/-,            -/-
  3,      长兴,     13:47,     13:49,      02分,        47,         0,      76/-,           -/-/-,            -/-
  4,      湖州,     13:58,     14:00,      02分,        58,         0,      85/-,           -/-/-,            -/-
  5,      德清,     14:13,     14:15,      02分,        73,         0,   101.5/-,           -/-/-,            -/-
  6,    杭州东,     14:28,     14:33,      05分,        88,         0,   117.5/-,           -/-/-,            -/-
  7,      诸暨,     14:57,     14:59,      02分,       117,         0,     148/-,           -/-/-,            -/-
  8,      金华,     15:24,     15:26,      02分,       144,         0,   191.5/-,           -/-/-,            -/-
  9,      衢州,     15:47,     15:49,      02分,       167,         0,   227.5/-,           -/-/-,            -/-
 10,    玉山南,     16:09,     16:20,      11分,       189,         0,   255.5/-,           -/-/-,            -/-
 11,      上饶,     16:32,     16:34,      02分,       212,         0,   269.5/-,           -/-/-,            -/-
 12,      弋阳,     16:51,     16:53,      02分,       231,         0,   294.5/-,           -/-/-,            -/-
 13,    鹰潭北,     17:07,     17:09,      02分,       247,         0,   311.5/-,           -/-/-,            -/-
 14,    南昌西,     17:45,     17:45,      00分,       285,         0,     369/-,           -/-/-,            -/-
