   ,      站名,      到时,      发时,停留（分）,历时（分）,里程（km）, 硬座/软座,硬卧（上/中/下）,  软卧（上/下）
  1,    蚌埠南,         -,     07:10,         -,         -,         -,         -,               -,              -
  2,    淮南东,     07:26,     07:28,      02分,        16,         0,    19.5/-,           -/-/-,            -/-
  3,      合肥,     07:55,     08:13,      18分,        45,         0,    60.5/-,           -/-/-,            -/-
  4,      六安,     08:56,     08:59,      03分,       106,         0,    87.5/-,           -/-/-,            -/-
  5,      金寨,     09:19,     09:21,      02分,       129,         0,     103/-,           -/-/-,            -/-
  6,    红安西,     10:11,     10:13,      02分,       181,         0,     146/-,           -/-/-,            -/-
  7,      武汉,     10:41,     10:45,      04分,       211,         0,     170/-,           -/-/-,            -/-
  8,    咸宁北,     11:09,     11:11,      02分,       239,         0,     209/-,           -/-/-,            -/-
  9,    岳阳东,     11:41,     11:49,      08分,       271,         0,     269/-,           -/-/-,            -/-
 10,    长沙南,     12:23,     12:23,      00分,       313,         0,   336.5/-,           -/-/-,            -/-
