   ,      站名,      到时,      发时,停留（分）,历时（分）,里程（km）, 硬座/软座,硬卧（上/中/下）,  软卧（上/下）
  1,    杭州东,         -,     15:23,         -,         -,         -,         -,               -,              -
  2,      德清,     15:37,     15:39,      02分,        14,         0,      16/-,           -/-/-,            -/-
  3,      湖州,     15:52,     15:54,      02分,        29,         0,    32.5/-,           -/-/-,            -/-
  4,      宜兴,     16:11,     16:13,      02分,        48,         0,    58.5/-,           -/-/-,            -/-
  5,    南京南,     16:47,     16:49,      02分,        84,         0,   117.5/-,           -/-/-,            -/-
  6,    宿州东,     17:50,     17:52,      02分,       147,         0,   237.5/-,           -/-/-,            -/-
  7,    徐州东,     18:11,     18:15,      04分,       168,         0,   265.5/-,           -/-/-,            -/-
  8,    曲阜东,     18:52,     18:54,      02分,       209,         0,   330.5/-,           -/-/-,            -/-
  9,      泰安,     19:13,     19:23,      10分,       230,         0,   359.5/-,           -/-/-,            -/-
 10,    济南西,     19:40,     19:43,      03分,       257,         0,   383.5/-,           -/-/-,            -/-
 11,    德州东,     20:07,     20:13,      06分,       284,         0,   421.5/-,           -/-/-,            -/-
 12,    天津南,     20:57,     21:00,      03分,       334,         0,     494/-,           -/-/-,            -/-
 13,    北京南,     21:34,     21:34,      00分,       371,         0,   538.5/-,           -/-/-,            -/-
