   ,      站名,      到时,      发时,停留（分）,历时（分）,里程（km）, 硬座/软座,硬卧（上/中/下）,  软卧（上/下）
  1,    北京南,         -,     11:53,         -,         -,         -,         -,               -,              -
  2,      廊坊,     12:15,     12:17,      02分,        22,         0,    29.5/-,           -/-/-,            -/-
  3,    德州东,     13:14,     13:16,      02分,        81,         0,   144.5/-,           -/-/-,            -/-
  4,    济南西,     13:40,     13:42,      02分,       107,         0,   184.5/-,           -/-/-,            -/-
  5,      济南,     13:58,     14:01,      03分,       125,         0,   184.5/-,           -/-/-,            -/-
  6,      淄博,     14:43,     14:48,      05分,       170,         0,     229/-,           -/-/-,            -/-
  7,      潍坊,     15:24,     15:27,      03分,       211,         0,     259/-,           -/-/-,            -/-
  8,      高密,     15:54,     15:56,      02分,       241,         0,     284/-,           -/-/-,            -/-
  9,    胶州北,     16:10,     16:11,      01分,       257,         0,     294/-,           -/-/-,            -/-
 10,      青岛,     16:51,     16:51,      00分,       298,         0,     314/-,           -/-/-,            -/-
