   ,      站名,      到时,      发时,停留（分）,历时（分）,里程（km）, 硬座/软座,硬卧（上/中/下）,  软卧（上/下）
  1,    北京南,         -,     07:35,         -,         -,         -,         -,               -,              -
  2,      廊坊,     07:56,     07:59,      03分,        21,         0,    29.5/-,           -/-/-,            -/-
  3,    沧州西,     08:34,     08:36,      02分,        59,         0,    94.5/-,           -/-/-,            -/-
  4,    济南西,     09:22,     09:24,      02分,       107,         0,   184.5/-,           -/-/-,            -/-
  5,    徐州东,     10:27,     10:29,      02分,       172,         0,     309/-,           -/-/-,            -/-
  6,    宿州东,     10:48,     10:49,      01分,       193,         0,     339/-,           -/-/-,            -/-
  7,    南京南,     11:49,     11:51,      02分,       254,         0,   443.5/-,           -/-/-,            -/-
  8,    常州北,     12:23,     12:28,      05分,       288,         0,   493.5/-,           -/-/-,            -/-
  9,    苏州北,     12:50,     12:52,      02分,       315,         0,   523.5/-,           -/-/-,            -/-
 10,  上海虹桥,     13:15,     13:15,      00分,       340,         0,     553/-,           -/-/-,            -/-
