   ,      站名,      到时,      发时,停留（分）,历时（分）,里程（km）, 硬座/软座,硬卧（上/中/下）,  软卧（上/下）
  1,  上海虹桥,         -,     13:37,         -,         -,         -,         -,               -,              -
  2,    苏州北,     14:00,     14:02,      02分,        23,         0,    34.5/-,           -/-/-,            -/-
  3,    无锡东,     14:12,     14:14,      02分,        35,         0,    49.5/-,           -/-/-,            -/-
  4,    镇江南,     14:44,     14:53,      09分,        67,         0,   104.5/-,           -/-/-,            -/-
  5,    南京南,     15:12,     15:14,      02分,        95,         0,   134.5/-,           -/-/-,            -/-
  6,      枣庄,     16:41,     16:43,      02分,       184,         0,     309/-,           -/-/-,            -/-
  7,    曲阜东,     17:07,     17:10,      03分,       210,         0,     344/-,           -/-/-,            -/-
  8,    济南西,     17:41,     17:45,      04分,       244,         0,   398.5/-,           -/-/-,            -/-
  9,    德州东,     18:09,     18:11,      02分,       272,         0,   438.5/-,           -/-/-,            -/-
 10,    天津南,     18:55,     18:57,      02分,       318,         0,   508.5/-,           -/-/-,            -/-
 11,    北京南,     19:31,     19:31,      00分,       354,         0,     553/-,           -/-/-,            -/-
