   ,      站名,      到时,      发时,停留（分）,历时（分）,里程（km）, 硬座/软座,硬卧（上/中/下）,  软卧（上/下）
  1,  上海虹桥,         -,     20:32,         -,         -,         -,         -,               -,              -
  2,    嘉兴南,     21:00,     21:02,      02分,        28,         0,    38.5/-,           -/-/-,            -/-
  3,      桐乡,     21:13,     21:15,      02分,        41,         0,    50.5/-,           -/-/-,            -/-
  4,    海宁西,     21:24,     21:26,      02分,        52,         0,    60.5/-,           -/-/-,            -/-
  5,      余杭,     21:34,     21:40,      06分,        62,         0,    65.5/-,           -/-/-,            -/-
  6,    杭州东,     21:50,     21:53,      03分,        78,         0,      73/-,           -/-/-,            -/-
  7,      诸暨,     22:16,     22:18,      02分,       104,         0,   103.5/-,           -/-/-,            -/-
  8,      义乌,     22:32,     22:34,      02分,       120,         0,     123/-,           -/-/-,            -/-
  9,      金华,     22:50,     22:52,      02分,       138,         0,     147/-,           -/-/-,            -/-
 10,      衢州,     23:14,     23:14,      00分,       162,         0,   182.5/-,           -/-/-,            -/-
