   ,      站名,      到时,      发时,停留（分）,历时（分）,里程（km）, 硬座/软座,硬卧（上/中/下）,  软卧（上/下）
  1,    大连北,         -,     12:39,         -,         -,         -,         -,               -,              -
  2,      普湾,     12:57,     12:59,      02分,        18,         0,    18.5/-,           -/-/-,            -/-
  3,    鲅鱼圈,     13:26,     13:28,      02分,        47,         0,    68.5/-,           -/-/-,            -/-
  4,    盖州西,     13:40,     13:42,      02分,        61,         0,    81.5/-,           -/-/-,            -/-
  5,    海城西,     14:01,     14:03,      02分,        82,         0,   111.5/-,           -/-/-,            -/-
  6,    鞍山西,     14:15,     14:17,      02分,        96,         0,   129.5/-,           -/-/-,            -/-
  7,      沈阳,     14:47,     14:50,      03分,       128,         0,   173.5/-,           -/-/-,            -/-
  8,    开原西,     15:21,     15:23,      02分,       162,         0,     222/-,           -/-/-,            -/-
  9,    长春西,     16:06,     16:09,      03分,       207,         0,     304/-,           -/-/-,            -/-
 10,    德惠西,     16:32,     16:34,      02分,       233,         0,     339/-,           -/-/-,            -/-
 11,  哈尔滨西,     17:12,     17:12,      00分,       273,         0,   403.5/-,           -/-/-,            -/-
