   ,      站名,      到时,      发时,停留（分）,历时（分）,里程（km）, 硬座/软座,硬卧（上/中/下）,  软卧（上/下）
  1,    广州南,         -,     13:24,         -,         -,         -,         -,               -,              -
  2,    广州北,     13:41,     13:46,      05分,        17,         0,    19.5/-,           -/-/-,            -/-
  3,    英德西,     14:10,     14:12,      02分,        46,         0,    64.5/-,           -/-/-,            -/-
  4,    郴州西,     14:59,     15:01,      02分,        95,         0,   174.5/-,           -/-/-,            -/-
  5,    耒阳西,     15:22,     15:24,      02分,       118,         0,     219/-,           -/-/-,            -/-
  6,    衡山西,     15:49,     15:51,      02分,       145,         0,     259/-,           -/-/-,            -/-
  7,    长沙南,     16:24,     16:28,      04分,       180,         0,     314/-,           -/-/-,            -/-
  8,    南昌西,     17:56,     18:00,      04分,       272,         0,     472/-,           -/-/-,            -/-
  9,    抚州东,     18:26,     18:28,      02分,       302,         0,   516.5/-,           -/-/-,            -/-
 10,    鹰潭北,     18:42,     18:44,      02分,       318,         0,   536.5/-,           -/-/-,            -/-
 11,      上饶,     19:10,     19:13,      03分,       346,         0,     579/-,           -/-/-,            -/-
 12,      金华,     19:57,     19:59,      02分,       393,         0,     653/-,           -/-/-,            -/-
 13,      义乌,     20:15,     20:17,      02分,       411,         0,   674.5/-,           -/-/-,            -/-
 14,    杭州东,     20:49,     20:55,      06分,       445,         0,     720/-,           -/-/-,            -/-
 15,    嘉兴南,     21:19,     21:21,      02分,       475,         0,   754.5/-,           -/-/-,            -/-
 16,  上海虹桥,     21:51,     21:51,      00分,       507,         0,     793/-,           -/-/-,            -/-
