   ,      站名,      到时,      发时,停留（分）,历时（分）,里程（km）, 硬座/软座,硬卧（上/中/下）,  软卧（上/下）
  1,    大连北,         -,     15:32,         -,         -,         -,         -,               -,              -
  2,      普湾,     15:50,     15:52,      02分,        18,         0,    18.5/-,           -/-/-,            -/-
  3,    鲅鱼圈,     16:19,     16:21,      02分,        47,         0,    68.5/-,           -/-/-,            -/-
  4,    盖州西,     16:33,     16:35,      02分,        61,         0,    81.5/-,           -/-/-,            -/-
  5,    鞍山西,     17:01,     17:03,      02分,        89,         0,   129.5/-,           -/-/-,            -/-
  6,      沈阳,     17:33,     17:36,      03分,       121,         0,   173.5/-,           -/-/-,            -/-
  7,    铁岭西,     17:58,     18:00,      02分,       146,         0,     200/-,           -/-/-,            -/-
  8,  公主岭南,     18:41,     18:43,      02分,       189,         0,     278/-,           -/-/-,            -/-
  9,    长春西,     18:59,     19:01,      02分,       207,         0,     304/-,           -/-/-,            -/-
 10,    德惠西,     19:24,     19:26,      02分,       232,         0,     339/-,           -/-/-,            -/-
 11,    双城北,     19:53,     19:55,      02分,       261,         0,   386.5/-,           -/-/-,            -/-
 12,  哈尔滨西,     20:10,     20:10,      00分,       278,         0,   403.5/-,           -/-/-,            -/-
