   ,      站名,      到时,      发时,停留（分）,历时（分）,里程（km）, 硬座/软座,硬卧（上/中/下）,  软卧（上/下）
  1,  上海虹桥,         -,     17:24,         -,         -,         -,         -,               -,              -
  2,    嘉善南,     17:47,     17:49,      02分,        23,         0,    29.5/-,           -/-/-,            -/-
  3,    嘉兴南,     17:58,     18:00,      02分,        34,         0,    38.5/-,           -/-/-,            -/-
  4,      余杭,     18:18,     18:20,      02分,        54,         0,    65.5/-,           -/-/-,            -/-
  5,    杭州东,     18:30,     18:32,      02分,        66,         0,      73/-,           -/-/-,            -/-
  6,      龙游,     19:27,     19:30,      03分,       123,         0,   169.5/-,           -/-/-,            -/-
  7,    玉山南,     19:56,     19:58,      02分,       152,         0,     214/-,           -/-/-,            -/-
  8,      上饶,     20:13,     20:17,      04分,       169,         0,   229.5/-,           -/-/-,            -/-
  9,  武夷山北,     20:40,     20:42,      02分,       196,         0,   266.5/-,           -/-/-,            -/-
 10,    建瓯西,     21:05,     21:07,      02分,       221,         0,   305.5/-,           -/-/-,            -/-
 11,    南平北,     21:23,     21:25,      02分,       239,         0,   327.5/-,           -/-/-,            -/-
 12,    古田北,     21:39,     21:41,      02分,       255,         0,   344.5/-,           -/-/-,            -/-
 13,      福州,     22:08,     22:08,      00分,       284,         0,   377.5/-,           -/-/-,            -/-
