   ,      站名,      到时,      发时,停留（分）,历时（分）,里程（km）, 硬座/软座,硬卧（上/中/下）,  软卧（上/下）
  1,    合肥南,         -,     16:25,          ,         0,         0,       -/-,           -/-/-,           -/-
  2,      全椒,     17:01,     17:03,       2分,        36,        98,   41.5/50,           -/-/-,           -/-
  3,    南京南,     17:27,     17:32,       5分,        62,       154,   60.5/72,           -/-/-,           -/-
  4,      溧水,     17:50,     17:52,       2分,        85,       200,81.5/107.5,           -/-/-,           -/-
  5,      宜兴,     18:14,     18:17,       3分,       109,       283, 119.5/172,           -/-/-,           -/-
  6,      长兴,     18:29,     18:31,       2分,       124,       319,136.5/199.5,           -/-/-,           -/-
  7,      湖州,     18:40,     18:43,       3分,       135,       339, 145.5/215,           -/-/-,           -/-
  8,      德清,     18:56,     18:58,       2分,       151,       375,   162/243,           -/-/-,           -/-
  9,    杭州东,     19:11,     19:14,       3分,       166,       410,   178/270,           -/-/-,           -/-
 10,    绍兴北,     19:33,     19:35,       2分,       188,       453,   198/303,           -/-/-,           -/-
 11,    上虞北,     19:46,     19:48,       2分,       201,       484,   212/327,           -/-/-,           -/-
 12,      宁波,     20:14,     20:26,      12分,       229,       565,   249/390,           -/-/-,           -/-
 13,    三门县,     21:04,     21:06,       2分,       279,       681, 281.5/429,           -/-/-,           -/-
 14,      台州,     21:25,     21:27,       2分,       300,       727,   295/445,           -/-/-,           -/-
 15,      温岭,     21:38,     21:40,       2分,       313,       751, 302/453.5,           -/-/-,           -/-
 16,    温州南,     22:17,     22:19,       2分,       352,      1114, 331/488.5,           -/-/-,           -/-
 17,      苍南,     22:44,         -,          ,       379,       900,347.5/508.5,           -/-/-,           -/-
