   ,      站名,      到时,      发时,停留（分）,历时（分）,里程（km）, 硬座/软座,硬卧（上/中/下）,  软卧（上/下）
  1,    杭州东,         -,     06:41,          ,         0,         0,       -/-,           -/-/-,           -/-
  2,      德清,     06:54,     06:56,       2分,        13,        35,     16/27,           -/-/-,           -/-
  3,      湖州,     07:09,     07:11,       2分,        28,        71,   32.5/55,           -/-/-,           -/-
  4,      长兴,     07:20,     07:22,       2分,        39,        91,   42/70.5,           -/-/-,           -/-
  5,      宜兴,     07:35,     07:37,       2分,        54,       127,   58.5/98,           -/-/-,           -/-
  6,      溧水,     07:59,     08:01,       2分,        78,       158,  72.5/122,           -/-/-,           -/-
  7,    南京南,     08:16,     08:18,       2分,        95,       256, 117.5/198,           -/-/-,           -/-
  8,      肥东,     09:04,     09:06,       2分,       143,       605,       -/-,           -/-/-,           -/-
  9,      合肥,     09:24,     09:32,       8分,       163,       410,178.5/270.5,           -/-/-,           -/-
 10,    水家湖,     09:54,     09:56,       2分,       193,       479,       -/-,           -/-/-,           -/-
 11,    淮南东,     10:05,         -,          ,       204,       499,219.5/339.5,           -/-/-,           -/-
