   ,      站名,      到时,      发时,停留（分）,历时（分）,里程（km）, 硬座/软座,硬卧（上/中/下）,  软卧（上/下）
  1,    杭州东,         -,     14:19,         -,         -,         -,         -,               -,              -
  2,      义乌,     14:52,     14:54,      02分,        33,         0,      50/-,           -/-/-,           -/-
  3,      金华,     15:10,     15:13,      03分,        51,         0,      74/-,           -/-/-,           -/-
  4,   玉山南,     15:51,     15:53,      02分,        92,         0,     141/-,           -/-/-,           -/-
  5,      上饶,     16:08,     16:13,      05分,       109,         0,   156.5/-,           -/-/-,           -/-
  6,武夷山北,     16:36,     16:40,      04分,       137,         0,   193.5/-,           -/-/-,           -/-
  7,      福州,     17:45,     17:50,      05分,       206,         0,     310/-,           -/-/-,           -/-
  8,   福州南,     18:06,     18:08,      02分,       227,         0,     310/-,           -/-/-,           -/-
  9,      莆田,     18:38,     18:50,      12分,       259,         0,   335.5/-,           -/-/-,           -/-
 10,      泉州,     19:15,     19:24,      09分,       296,         0,   355.5/-,           -/-/-,           -/-
 11,      厦门,     20:08,     20:08,      00分,       349,         0,       0/-,           0/0/0,            0/0
