   ,      站名,      到时,      发时,停留（分）,历时（分）,里程（km）, 硬座/软座,硬卧（上/中/下）,  软卧（上/下）
  1,  上海虹桥,         -,     09:13,          ,         0,         0,       -/-,           -/-/-,           -/-
  2,    昆山南,     09:30,     09:32,       2分,        17,        50, 24.5/39.5,           -/-/-,           -/-
  3,    无锡东,     09:48,     09:50,       2分,        35,       108, 49.5/84.5,           -/-/-,           -/-
  4,    常州北,     10:07,     10:09,       2分,        54,       165,89.5/154.5,           -/-/-,           -/-
  5,    南京南,     10:41,     10:43,       2分,        88,       295,134.5/229.5,           -/-/-,           -/-
  6,    蚌埠南,     11:26,     11:28,       2分,       133,       416,   214/364,           -/-/-,           -/-
  7,    徐州东,     12:04,     12:07,       3分,       171,       626,   279/474,           -/-/-,           -/-
  8,    曲阜东,     12:44,     12:46,       2分,       211,       783,   344/584,           -/-/-,           -/-
  9,    济南西,     13:17,     13:19,       2分,       244,       912,398.5/673.5,           -/-/-,           -/-
 10,    天津西,     14:29,     14:31,       2分,       316,      1213,513.5/868.5,           -/-/-,           -/-
 11,      天津,     14:39,     14:41,       2分,       326,      1223,516.5/869.5,           -/-/-,           -/-
 12,      唐山,     15:13,     15:15,       2分,       360,      1337,   558/940,           -/-/-,           -/-
 13,    北戴河,     15:46,     15:48,       2分,       393,      1463,604.5/1018,           -/-/-,           -/-
 14,    秦皇岛,     15:59,     16:02,       3分,       406,      1479,  612/1031,           -/-/-,           -/-
 15,    锦州南,     17:10,     17:19,       9分,       477,      1666,666.5/1097.5,           -/-/-,           -/-
 16,    沈阳北,     18:37,     18:44,       7分,       564,      1889,  732/1176,           -/-/-,           -/-
 17,    铁岭西,     19:04,     19:06,       2分,       591,      1943,757/1215.5,           -/-/-,           -/-
 18,    昌图西,     19:26,     19:27,       1分,       613,      2018,  791/1271,           -/-/-,           -/-
 19,    四平东,     19:42,     19:44,       2分,       629,      2069,814.5/1308,           -/-/-,           -/-
 20,      长春,     20:16,         -,          ,       663,      2194,874.5/1403.5,           -/-/-,           -/-
