   ,      站名,      到时,      发时,停留（分）,历时（分）,里程（km）, 硬座/软座,硬卧（上/中/下）,  软卧（上/下）
  1,    重庆北,         -,     07:49,          ,         0,         0,       -/-,           -/-/-,           -/-
  2,    长寿北,     08:18,     08:20,       2分,        29,        68,     20/24,           -/-/-,           -/-
  3,      丰都,     08:47,     08:49,       2分,        58,       134,   39.5/47,           -/-/-,           -/-
  4,      利川,     09:42,     09:44,       2分,       113,       278,   81.5/98,           -/-/-,           -/-
  5,      恩施,     10:16,     10:20,       4分,       147,       339,  99.5/119,           -/-/-,           -/-
  6,      建始,     10:42,     10:44,       2分,       173,       374,109.5/131.5,           -/-/-,           -/-
  7,    宜昌东,     12:10,     12:14,       4分,       261,       553,   162/195,           -/-/-,           -/-
  8,      荆州,     12:53,     12:55,       2分,       304,       641, 188/225.5,           -/-/-,           -/-
  9,      潜江,     13:23,     13:25,       2分,       334,       711,208.5/250.5,           -/-/-,           -/-
 10,    天门南,     13:47,     13:49,       2分,       358,       762, 223.5/268,           -/-/-,           -/-
 11,      汉川,     14:05,     14:07,       2分,       376,       799,   234/281,           -/-/-,           -/-
 12,      汉口,     14:35,     14:47,      12分,       406,       845,247.5/297.5,           -/-/-,           -/-
 13,      武汉,     15:11,     15:15,       4分,       442,       876,258.5/309.5,           -/-/-,           -/-
 14,    咸宁北,     15:39,     15:52,      13分,       470,       961, 297.5/372,           -/-/-,           -/-
 15,    汨罗东,     16:37,     16:39,       2分,       528,      1161, 389.5/519,           -/-/-,           -/-
 16,    长沙南,     16:58,     17:01,       3分,       549,      1238,424.5/575.5,           -/-/-,           -/-
 17,    衡阳东,     17:38,     17:40,       2分,       589,      1415, 504/702.5,           -/-/-,           -/-
 18,    郴州西,     18:13,     18:15,       2分,       624,      1568, 567.5/804,           -/-/-,           -/-
 19,      韶关,     18:46,     18:48,       2分,       657,      1718, 629.5/903,           -/-/-,           -/-
 20,    广州南,     19:45,     19:49,       4分,       716,      1945,  720/1048,           -/-/-,           -/-
 21,      虎门,     20:06,     20:08,       2分,       737,      1995,754.5/1097.5,           -/-/-,           -/-
 22,    深圳北,     20:25,         -,          ,       756,      2052,794.5/1147.5,           -/-/-,           -/-
