   ,      站名,      到时,      发时,停留（分）,历时（分）,里程（km）, 硬座/软座,硬卧（上/中/下）,  软卧（上/下）
  1,    南京南,         -,     08:32,         -,         -,         -,         -,               -,              -
  2,      溧阳,     08:58,     09:00,      02分,        26,         0,      45/-,           -/-/-,            -/-
  3,      宜兴,     09:12,     09:14,      02分,        40,         0,      59/-,           -/-/-,            -/-
  4,      湖州,     09:30,     09:32,      02分,        58,         0,      85/-,           -/-/-,            -/-
  5,    杭州东,     09:55,     09:58,      03分,        83,         0,   117.5/-,           -/-/-,            -/-
  6,      诸暨,     10:22,     10:24,      02分,       110,         0,     148/-,           -/-/-,            -/-
  7,      义乌,     10:38,     10:40,      02分,       126,         0,   167.5/-,           -/-/-,            -/-
  8,      金华,     10:56,     10:58,      02分,       144,         0,   191.5/-,           -/-/-,            -/-
  9,      衢州,     11:19,     11:21,      02分,       167,         0,   227.5/-,           -/-/-,            -/-
 10,      上饶,     11:49,     11:50,      01分,       197,         0,   269.5/-,           -/-/-,            -/-
 11,    鹰潭北,     12:16,     12:17,      01分,       224,         0,   311.5/-,           -/-/-,            -/-
 12,    南昌西,     12:52,     12:57,      05分,       260,         0,     369/-,           -/-/-,            -/-
 13,      宜春,     13:39,     13:40,      01分,       307,         0,   441.5/-,           -/-/-,            -/-
 14,    长沙南,     14:32,     14:40,      08分,       360,         0,   502.5/-,           -/-/-,            -/-
 15,    衡阳东,     15:18,     15:22,      04分,       406,         0,     584/-,           -/-/-,            -/-
 16,      祁东,     15:50,     15:52,      02分,       438,         0,   605.5/-,           -/-/-,            -/-
 17,      祁阳,     16:06,     16:08,      02分,       454,         0,     614/-,           -/-/-,            -/-
 18,      永州,     16:31,     16:33,      02分,       479,         0,   623.5/-,           -/-/-,            -/-
 19,    东安东,     16:50,     16:52,      02分,       498,         0,     632/-,           -/-/-,            -/-
 20,    全州南,     17:15,     17:17,      02分,       523,         0,     650/-,           -/-/-,            -/-
 21,    兴安北,     17:38,     17:40,      02分,       546,         0,     665/-,           -/-/-,            -/-
 22,      桂林,     18:16,     18:19,      03分,       584,         0,     684/-,           -/-/-,            -/-
 23,    永福南,     18:39,     18:41,      02分,       607,         0,     697/-,           -/-/-,            -/-
 24,      柳州,     19:27,     19:32,      05分,       655,         0,     730/-,           -/-/-,            -/-
 25,    来宾北,     20:00,     20:02,      02分,       688,         0,   749.5/-,           -/-/-,            -/-
 26,    南宁东,     20:54,     20:54,      00分,       742,         0,     792/-,           -/-/-,            -/-
