   ,      站名,      到时,      发时,停留（分）,历时（分）,里程（km）, 硬座/软座,硬卧（上/中/下）,  软卧（上/下）
  1,    北京南,         -,     10:50,         -,         -,         -,         -,               -,              -
  2,    天津南,     11:24,     11:33,      09分,        34,         0,    54.5/-,           -/-/-,            -/-
  3,    德州东,     12:17,     12:19,      02分,        87,         0,   144.5/-,           -/-/-,            -/-
  4,    济南西,     12:43,     12:45,      02分,       113,         0,   184.5/-,           -/-/-,            -/-
  5,      泰安,     13:02,     13:14,      12分,       132,         0,     214/-,           -/-/-,            -/-
  6,    曲阜东,     13:34,     13:36,      02分,       164,         0,     244/-,           -/-/-,            -/-
  7,    滕州东,     13:52,     13:54,      02分,       182,         0,     269/-,           -/-/-,            -/-
  8,    徐州东,     14:19,     14:21,      02分,       209,         0,     309/-,           -/-/-,            -/-
  9,      滁州,     15:24,     15:26,      02分,       274,         0,   418.5/-,           -/-/-,            -/-
 10,    南京南,     15:44,     15:50,      06分,       294,         0,   443.5/-,           -/-/-,            -/-
 11,      溧水,     16:07,     16:09,      02分,       317,         0,   461.5/-,           -/-/-,            -/-
 12,      宜兴,     16:32,     16:34,      02分,       342,         0,     492/-,           -/-/-,            -/-
 13,      长兴,     16:46,     16:48,      02分,       356,         0,     505/-,           -/-/-,            -/-
 14,    杭州东,     17:13,     17:15,      02分,       383,         0,   538.5/-,           -/-/-,            -/-
 15,      诸暨,     17:39,     17:41,      02分,       409,         0,     563/-,           -/-/-,            -/-
 16,      义乌,     17:55,     17:57,      02分,       425,         0,   578.5/-,           -/-/-,            -/-
 17,    金华南,     18:13,     18:15,      02分,       443,         0,     600/-,           -/-/-,            -/-
 18,    武义北,     18:26,     18:28,      02分,       456,         0,     602/-,           -/-/-,            -/-
 19,    永康南,     18:40,     18:42,      02分,       470,         0,     611/-,           -/-/-,            -/-
 20,    缙云西,     18:52,     18:54,      02分,       482,         0,     619/-,           -/-/-,            -/-
 21,      丽水,     19:07,     19:09,      02分,       497,         0,   629.5/-,           -/-/-,            -/-
 22,      青田,     19:29,     19:31,      02分,       519,         0,     648/-,           -/-/-,            -/-
 23,    温州南,     19:50,     19:52,      02分,       540,         0,     663/-,           -/-/-,            -/-
 24,      瑞安,     20:03,     20:05,      02分,       553,         0,   669.5/-,           -/-/-,            -/-
 25,      鳌江,     20:15,     20:17,      02分,       565,         0,     675/-,           -/-/-,            -/-
 26,      苍南,     20:29,     20:29,      00分,       579,         0,   679.5/-,           -/-/-,            -/-
