   ,      站名,      到时,      发时,停留（分）,历时（分）,里程（km）, 硬座/软座,硬卧（上/中/下）,  软卧（上/下）
  1,    合肥南,         -,     07:35,         -,         -,         -,         -,               -,              -
  2,    铜陵北,     08:11,     08:13,      02分,        36,         0,      64/-,           -/-/-,            -/-
  3,      南陵,     08:25,     08:27,      02分,        50,         0,    79.5/-,           -/-/-,            -/-
  4,      泾县,     08:37,     08:39,      02分,        62,         0,      89/-,           -/-/-,            -/-
  5,    歙县北,     09:05,     09:07,      02分,        90,         0,     132/-,           -/-/-,            -/-
  6,    黄山北,     09:16,     09:20,      04分,       101,         0,   140.5/-,           -/-/-,            -/-
  7,      婺源,     09:41,     09:43,      02分,       126,         0,   175.5/-,           -/-/-,            -/-
  8,      上饶,     10:07,     10:11,      04分,       152,         0,     215/-,           -/-/-,            -/-
  9,  武夷山东,     10:40,     10:42,      02分,       185,         0,     264/-,           -/-/-,            -/-
 10,    南平北,     11:09,     11:11,      02分,       214,         0,     307/-,           -/-/-,            -/-
 11,    闽清北,     11:31,     11:33,      02分,       236,         0,     336/-,           -/-/-,            -/-
 12,      福州,     11:54,     11:59,      05分,       259,         0,     357/-,           -/-/-,            -/-
 13,      福清,     12:26,     12:28,      02分,       291,         0,     373/-,           -/-/-,            -/-
 14,      莆田,     12:47,     12:49,      02分,       312,         0,     388/-,           -/-/-,            -/-
 15,      泉州,     13:14,     13:16,      02分,       339,         0,     408/-,           -/-/-,            -/-
 16,    厦门北,     13:43,     13:43,      00分,       368,         0,   428.5/-,           -/-/-,            -/-
