   ,      站名,      到时,      发时,停留（分）,历时（分）,里程（km）, 硬座/软座,硬卧（上/中/下）,  软卧（上/下）
  1,    南京南,         -,     08:10,         -,         -,         -,         -,               -,              -
  2,    句容西,     08:21,     08:23,      02分,        11,         0,      12/-,           -/-/-,            -/-
  3,      宜兴,     08:50,     09:00,      10分,        40,         0,      59/-,           -/-/-,            -/-
  4,      长兴,     09:12,     09:14,      02分,        62,         0,      76/-,           -/-/-,            -/-
  5,      湖州,     09:23,     09:25,      02分,        73,         0,      85/-,           -/-/-,            -/-
  6,    杭州东,     09:46,     09:48,      02分,        96,         0,   117.5/-,           -/-/-,            -/-
  7,    绍兴北,     10:06,     10:08,      02分,       116,         0,   137.5/-,           -/-/-,            -/-
  8,    余姚北,     10:26,     10:28,      02分,       136,         0,     166/-,           -/-/-,            -/-
  9,      宁波,     10:48,     10:52,      04分,       158,         0,   188.5/-,           -/-/-,            -/-
 10,      宁海,     11:19,     11:21,      02分,       189,         0,   210.5/-,           -/-/-,            -/-
 11,      台州,     11:51,     11:53,      02分,       221,         0,     234/-,           -/-/-,            -/-
 12,      温岭,     12:04,     12:06,      02分,       234,         0,   241.5/-,           -/-/-,            -/-
 13,    温州南,     12:44,     12:44,      00分,       274,         0,   270.5/-,           -/-/-,            -/-
