   ,      站名,      到时,      发时,停留（分）,历时（分）,里程（km）, 硬座/软座,硬卧（上/中/下）,  软卧（上/下）
  1,    贵阳北,         -,     11:08,         -,         -,         -,         -,               -,              -
  2,    贵定北,     11:28,     11:30,      02分,        20,         0,    27.5/-,           -/-/-,            -/-
  3,    铜仁南,     12:23,     12:25,      02分,        75,         0,   122.5/-,           -/-/-,            -/-
  4,      芷江,     12:46,     12:48,      02分,        98,         0,     156/-,           -/-/-,            -/-
  5,    怀化南,     13:01,     13:04,      03分,       113,         0,   171.5/-,           -/-/-,            -/-
  6,    韶山南,     14:08,     14:10,      02分,       180,         0,   287.5/-,           -/-/-,            -/-
  7,    湘潭北,     14:23,     14:25,      02分,       195,         0,     304/-,           -/-/-,            -/-
  8,    长沙南,     14:38,     14:44,      06分,       210,         0,   314.5/-,           -/-/-,            -/-
  9,    赤壁北,     15:34,     15:37,      03分,       266,         0,     422/-,           -/-/-,            -/-
 10,      武汉,     16:11,     16:26,      15分,       303,         0,   480.5/-,           -/-/-,            -/-
 11,    信阳东,     17:09,     17:11,      02分,       361,         0,   569.5/-,           -/-/-,            -/-
 12,    漯河西,     17:49,     17:58,      09分,       401,         0,   644.5/-,           -/-/-,            -/-
 13,    郑州东,     18:37,     18:40,      03分,       449,         0,   708.5/-,           -/-/-,            -/-
 14,    新乡东,     19:01,     19:03,      02分,       473,         0,     736/-,           -/-/-,            -/-
 15,    安阳东,     19:28,     19:33,      05分,       500,         0,     778/-,           -/-/-,            -/-
 16,    邯郸东,     19:50,     19:54,      04分,       522,         0,   800.5/-,           -/-/-,            -/-
 17,    石家庄,     20:33,     20:37,      04分,       565,         0,   864.5/-,           -/-/-,            -/-
 18,    保定东,     21:13,     21:15,      02分,       605,         0,   916.5/-,           -/-/-,            -/-
 19,    北京西,     21:56,     21:56,      00分,       648,         0,   963.5/-,           -/-/-,            -/-
