   ,      站名,      到时,      发时,停留（分）,历时（分）,里程（km）, 硬座/软座,硬卧（上/中/下）,  软卧（上/下）
  1,    贵阳北,         -,     07:30,          ,         0,         0,       -/-,           -/-/-,           -/-
  2,    贵定北,     07:50,     07:52,       2分,        20,        60, 27.5/46.5,           -/-/-,           -/-
  3,      三穗,     08:35,     08:37,       2分,        65,       219,100.5/169.5,           -/-/-,           -/-
  4,    新晃西,     08:56,     08:58,       2分,        86,       286, 131.5/221,           -/-/-,           -/-
  5,    怀化南,     09:23,     09:26,       3分,       113,       374, 171.5/289,           -/-/-,           -/-
  6,    溆浦南,     09:46,     09:48,       2分,       136,       435,199.5/336.5,           -/-/-,           -/-
  7,    娄底南,     10:24,     10:26,       2分,       174,       581,   263/443,           -/-/-,           -/-
  8,    湘潭北,     10:52,     10:54,       2分,       202,       680,   304/512,           -/-/-,           -/-
  9,    长沙南,     11:07,     11:12,       5分,       217,       706, 314.5/530,           -/-/-,           -/-
 10,    萍乡北,     11:41,     11:43,       2分,       251,       811,   358/603,           -/-/-,           -/-
 11,    新余北,     12:11,     12:14,       3分,       281,       921,403.5/679.5,           -/-/-,           -/-
 12,    南昌西,     12:46,     12:51,       5分,       316,      1048, 454/764.5,           -/-/-,           -/-
 13,    鹰潭北,     13:26,     13:28,       2分,       356,      1188,   505/851,           -/-/-,           -/-
 14,      上饶,     13:54,     13:56,       2分,       384,      1289,542.5/913.5,           -/-/-,           -/-
 15,      江山,     14:18,     14:21,       3分,       408,      1361,   569/958,           -/-/-,           -/-
 16,      龙游,     14:38,     14:40,       2分,       428,      1420,590.5/994.5,           -/-/-,           -/-
 17,      金华,     14:55,     14:57,       2分,       445,      1469,608.5/1025,           -/-/-,           -/-
 18,      诸暨,     15:22,     15:32,      10分,       472,      1564,640.5/1078.5,           -/-/-,           -/-
 19,    杭州东,     15:57,     16:14,      17分,       507,      1630,661.5/1114.5,           -/-/-,           -/-
 20,    绍兴北,     16:32,     16:34,       2分,       542,      1673,675.5/1137.5,           -/-/-,           -/-
 21,    余姚北,     16:52,     16:54,       2分,       562,      1736,695.5/1171.5,           -/-/-,           -/-
 22,      宁波,     17:13,         -,          ,       583,      1785,711.5/1198,           -/-/-,           -/-
