   ,      站名,      到时,      发时,停留（分）,历时（分）,里程（km）, 硬座/软座,硬卧（上/中/下）,  软卧（上/下）
  1,    厦门北,         -,     09:29,          ,         0,         0,       -/-,           -/-/-,           -/-
  2,      泉州,     09:54,     09:56,       2分,        25,       142, 20.5/24.5,           -/-/-,           -/-
  3,      仙游,     10:14,     10:16,       2分,        45,       187,     34/41,           -/-/-,           -/-
  4,      莆田,     10:27,     10:29,       2分,        58,       211, 40.5/48.5,           -/-/-,           -/-
  5,      福清,     10:48,     10:50,       2分,        79,       261, 55.5/66.5,           -/-/-,           -/-
  6,      福州,     11:17,     11:22,       5分,       108,       316, 71.5/85.5,           -/-/-,           -/-
  7,    古田北,     11:47,     11:49,       2分,       138,       395,   108/147,           -/-/-,           -/-
  8,    南平北,     12:03,     12:05,       2分,       154,       437, 127/179.5,           -/-/-,           -/-
  9,    建瓯西,     12:21,     12:23,       2分,       172,       490,151.5/220.5,           -/-/-,           -/-
 10,  武夷山东,     12:39,     12:41,       2分,       190,       576,   175/260,           -/-/-,           -/-
 11,      上饶,     13:10,     13:24,      14分,       221,       656, 227.5/349,           -/-/-,           -/-
 12,      弋阳,     13:45,     13:47,       2分,       256,       728, 255/395.5,           -/-/-,           -/-
 13,    鹰潭北,     14:01,     14:04,       3分,       272,       769,   274/427,           -/-/-,           -/-
 14,    进贤南,     14:26,     14:28,       2分,       297,       851,310.5/488.5,           -/-/-,           -/-
 15,    南昌西,     14:46,     14:55,       9分,       317,       909, 334.5/529,           -/-/-,           -/-
 16,      高安,     15:11,     15:13,       2分,       342,       956, 354/561.5,           -/-/-,           -/-
 17,    新余北,     15:34,     15:36,       2分,       365,      1036, 387/617.5,           -/-/-,           -/-
 18,      宜春,     15:51,     15:53,       2分,       382,      1085,407.5/651.5,           -/-/-,           -/-
 19,    醴陵东,     16:17,     16:19,       2分,       408,      1146, 444.5/714,           -/-/-,           -/-
 20,    长沙南,     16:44,     16:50,       6分,       435,      1251,   476/767,           -/-/-,           -/-
 21,    湘潭北,     17:06,     17:08,       2分,       457,      1277, 486.5/785,           -/-/-,           -/-
 22,    娄底南,     17:34,     17:36,       2分,       485,      1376,525.5/850.5,           -/-/-,           -/-
 23,    新化南,     18:00,     18:02,       2分,       511,      1428, 558/905.5,           -/-/-,           -/-
 24,    怀化南,     18:33,     18:36,       3分,       544,      1583,601.5/978.5,           -/-/-,           -/-
 25,    铜仁南,     19:04,     19:06,       2分,       575,      1690,640.5/1044.5,           -/-/-,           -/-
 26,    贵定北,     19:59,     20:01,       2分,       630,      1897,713.5/1167.5,           -/-/-,           -/-
 27,    贵阳北,     20:22,         -,          ,       653,      1874,  733/1200,           -/-/-,           -/-
