   ,      站名,      到时,      发时,停留（分）,历时（分）,里程（km）, 硬座/软座,硬卧（上/中/下）,  软卧（上/下）
  1,    北京南,         -,     07:48,         -,         -,         -,         -,               -,              -
  2,    天津南,     08:22,     08:24,      02分,        34,         0,    54.5/-,           -/-/-,            -/-
  3,    济南西,     09:27,     09:38,      11分,        99,         0,   184.5/-,           -/-/-,            -/-
  4,    曲阜东,     10:10,     10:12,      02分,       142,         0,     244/-,           -/-/-,            -/-
  5,    徐州东,     10:48,     10:50,      02分,       180,         0,     309/-,           -/-/-,            -/-
  6,    蚌埠南,     11:27,     11:30,      03分,       219,         0,     374/-,           -/-/-,            -/-
  7,    淮南东,     11:46,     11:48,      02分,       238,         0,   390.5/-,           -/-/-,            -/-
  8,    合肥南,     12:27,     12:32,      05分,       279,         0,     436/-,           -/-/-,            -/-
  9,    巢湖东,     12:53,     12:55,      02分,       305,         0,     462/-,           -/-/-,            -/-
 10,    铜陵北,     13:15,     13:17,      02分,       327,         0,     487/-,           -/-/-,            -/-
 11,      泾县,     13:34,     13:36,      02分,       346,         0,   507.5/-,           -/-/-,            -/-
 12,      旌德,     13:50,     13:52,      02分,       362,         0,     523/-,           -/-/-,            -/-
 13,    黄山北,     14:13,     14:13,      00分,       385,         0,   548.5/-,           -/-/-,            -/-
