   ,      站名,      到时,      发时,停留（分）,历时（分）,里程（km）, 硬座/软座,硬卧（上/中/下）,  软卧（上/下）
  1,    大连北,         -,     07:17,         -,         -,         -,         -,               -,              -
  2,    营口东,     08:10,     08:12,      02分,        53,         0,    94.5/-,           -/-/-,            -/-
  3,    海城西,     08:25,     08:27,      02分,        68,         0,   111.5/-,           -/-/-,            -/-
  4,    鞍山西,     08:39,     08:41,      02分,        82,         0,   129.5/-,           -/-/-,            -/-
  5,      辽阳,     08:52,     08:54,      02分,        95,         0,   143.5/-,           -/-/-,            -/-
  6,      沈阳,     09:18,     09:21,      03分,       121,         0,   173.5/-,           -/-/-,            -/-
  7,    四平东,     10:09,     10:11,      02分,       172,         0,     255/-,           -/-/-,            -/-
  8,    长春西,     10:38,     10:40,      02分,       201,         0,     304/-,           -/-/-,            -/-
  9,      长春,     10:51,     10:55,      04分,       214,         0,     304/-,           -/-/-,            -/-
 10,      吉林,     11:35,     11:35,      00分,       258,         0,   340.5/-,           -/-/-,            -/-
