   ,      站名,      到时,      发时,停留（分）,历时（分）,里程（km）, 硬座/软座,硬卧（上/中/下）,  软卧（上/下）
  1,    秦皇岛,         -,     14:01,          ,         0,         0,       -/-,           -/-/-,           -/-
  2,    北戴河,     14:12,     14:22,      10分,        11,        21,    9.5/16,           -/-/-,           -/-
  3,      唐山,     14:53,     14:55,       2分,        52,       147,67.5/113.5,           -/-/-,           -/-
  4,      滨海,     15:15,     15:17,       2分,        74,       223,102.5/172.5,           -/-/-,           -/-
  5,  军粮城北,     15:26,     15:28,       2分,        85,       241,110.5/186.5,           -/-/-,           -/-
  6,      天津,     15:41,     15:43,       2分,       100,       261,   120/202,           -/-/-,           -/-
  7,    天津西,     15:51,     15:54,       3分,       110,       266, 122/205.5,           -/-/-,           -/-
  8,      胜芳,     16:11,     16:13,       2分,       130,       302, 135.5/227,           -/-/-,           -/-
  9,      白沟,     16:37,     16:39,       2分,       156,       362,157.5/262.5,           -/-/-,           -/-
 10,    保定东,     17:06,     17:08,       2分,       185,       416,179.5/297.5,           -/-/-,           -/-
 11,    石家庄,     17:44,     17:47,       3分,       223,       558, 244.5/402,           -/-/-,           -/-
 12,    阳泉北,     18:27,     18:30,       3分,       266,       661,   275/438,           -/-/-,           -/-
 13,    太原南,     19:16,         -,          ,       315,       790,312.5/483.5,           -/-/-,           -/-
