   ,      站名,      到时,      发时,停留（分）,历时（分）,里程（km）, 硬座/软座,硬卧（上/中/下）,  软卧（上/下）
  1,    温州南,         -,     19:10,         -,         -,         -,         -,               -,              -
  2,      青田,     19:28,     19:30,      02分,        18,         0,      15/-,           -/-/-,            -/-
  3,      丽水,     19:50,     19:52,      02分,        40,         0,    33.5/-,           -/-/-,            -/-
  4,    缙云西,     20:05,     20:07,      02分,        55,         0,      44/-,           -/-/-,            -/-
  5,    永康南,     20:18,     20:20,      02分,        68,         0,      52/-,           -/-/-,            -/-
  6,      义乌,     20:51,     20:53,      02分,       101,         0,      88/-,           -/-/-,            -/-
  7,    杭州东,     21:27,     21:30,      03分,       137,         0,     138/-,           -/-/-,            -/-
  8,      德清,     21:43,     21:45,      02分,       153,         0,     154/-,           -/-/-,            -/-
  9,      湖州,     21:58,     22:00,      02分,       168,         0,   170.5/-,           -/-/-,            -/-
 10,      宜兴,     22:17,     22:19,      02分,       187,         0,   196.5/-,           -/-/-,            -/-
 11,    南京南,     22:51,     22:51,      00分,       221,         0,   255.5/-,           -/-/-,            -/-
