   ,      站名,      到时,      发时,停留（分）,历时（分）,里程（km）, 硬座/软座,硬卧（上/中/下）,  软卧（上/下）
  1,      安庆,         -,     10:12,         -,         -,         -,         -,               -,              -
  2,      池州,     10:31,     10:33,      02分,        19,         0,      17/-,           -/-/-,            -/-
  3,      铜陵,     10:53,     10:55,      02分,        41,         0,      51/-,           -/-/-,            -/-
  4,    铜陵北,     11:09,     11:11,      02分,        57,         0,      51/-,           -/-/-,            -/-
  5,      无为,     11:23,     11:25,      02分,        71,         0,      60/-,           -/-/-,            -/-
  6,    合肥南,     11:54,     12:00,      06分,       102,         0,     108/-,           -/-/-,            -/-
  7,    淮南东,     12:38,     12:40,      02分,       146,         0,     158/-,           -/-/-,            -/-
  8,    蚌埠南,     12:57,     12:59,      02分,       165,         0,     178/-,           -/-/-,            -/-
  9,    徐州东,     13:36,     13:42,      06分,       204,         0,   249.5/-,           -/-/-,            -/-
 10,    滕州东,     14:07,     14:11,      04分,       235,         0,   293.5/-,           -/-/-,            -/-
 11,    济南西,     14:54,     14:57,      03分,       282,         0,     370/-,           -/-/-,            -/-
 12,    德州东,     15:21,     15:23,      02分,       309,         0,     408/-,           -/-/-,            -/-
 13,    天津南,     16:07,     16:09,      02分,       355,         0,   486.5/-,           -/-/-,            -/-
 14,    北京南,     16:43,     16:43,      00分,       391,         0,     531/-,           -/-/-,            -/-
