   ,      站名,      到时,      发时,停留（分）,历时（分）,里程（km）, 硬座/软座,硬卧（上/中/下）,  软卧（上/下）
  1,    广州南,         -,     10:12,         -,         -,         -,         -,               -,              -
  2,      虎门,     10:29,     10:31,      02分,        17,         0,    34.5/-,           -/-/-,            -/-
  3,    深圳北,     10:48,     10:52,      04分,        36,         0,    74.5/-,           -/-/-,            -/-
  4,    惠州南,     11:19,     11:21,      02分,        67,         0,      91/-,           -/-/-,            -/-
  5,      鲘门,     11:46,     11:48,      02分,        94,         0,   110.5/-,           -/-/-,            -/-
  6,      汕尾,     12:02,     12:04,      02分,       110,         0,     120/-,           -/-/-,            -/-
  7,      陆丰,     12:20,     12:22,      02分,       128,         0,   130.5/-,           -/-/-,            -/-
  8,      普宁,     12:46,     12:48,      02分,       154,         0,   148.5/-,           -/-/-,            -/-
  9,      潮阳,     13:04,     13:06,      02分,       172,         0,     156/-,           -/-/-,            -/-
 10,      潮汕,     13:23,     13:23,      00分,       191,         0,     164/-,           -/-/-,            -/-
