   ,      站名,      到时,      发时,停留（分）,历时（分）,里程（km）, 硬座/软座,硬卧（上/中/下）,  软卧（上/下）
  1,    北京南,         -,     08:10,         -,         -,         -,         -,               -,              -
  2,    德州东,     09:23,     09:26,      03分,        73,         0,   144.5/-,           -/-/-,            -/-
  3,    济南西,     09:50,     09:57,      07分,       100,         0,   184.5/-,           -/-/-,            -/-
  4,    曲阜东,     10:29,     10:36,      07分,       139,         0,     244/-,           -/-/-,            -/-
  5,    徐州东,     11:12,     11:15,      03分,       182,         0,     309/-,           -/-/-,            -/-
  6,    南京南,     12:30,     12:38,      08分,       260,         0,   443.5/-,           -/-/-,            -/-
  7,      江宁,     12:48,     12:50,      02分,       278,         0,     449/-,           -/-/-,            -/-
  8,      湖州,     13:31,     13:33,      02分,       321,         0,   512.5/-,           -/-/-,            -/-
  9,    杭州东,     13:54,     14:07,      13分,       344,         0,   538.5/-,           -/-/-,            -/-
 10,      宁波,     14:55,     14:59,      04分,       405,         0,   595.5/-,           -/-/-,            -/-
 11,      台州,     15:52,     15:54,      02分,       462,         0,   640.5/-,           -/-/-,            -/-
 12,      温岭,     16:05,     16:07,      02分,       475,         0,     648/-,           -/-/-,            -/-
 13,    温州南,     16:44,     16:47,      03分,       514,         0,     677/-,           -/-/-,            -/-
 14,      苍南,     17:13,     17:15,      02分,       543,         0,   693.5/-,           -/-/-,            -/-
 15,      福鼎,     17:31,     17:33,      02分,       561,         0,   704.5/-,           -/-/-,            -/-
 16,      霞浦,     17:53,     17:55,      02分,       583,         0,   719.5/-,           -/-/-,            -/-
 17,      宁德,     18:16,     18:18,      02分,       606,         0,     737/-,           -/-/-,            -/-
 18,      福州,     18:59,     18:59,      00分,       649,         0,     765/-,           -/-/-,            -/-
