   ,      站名,      到时,      发时,停留（分）,历时（分）,里程（km）, 硬座/软座,硬卧（上/中/下）,  软卧（上/下）
  1,    广州南,         -,     09:33,         -,         -,         -,         -,               -,              -
  2,    广州北,     09:50,     09:52,      02分,        17,         0,    19.5/-,           -/-/-,            -/-
  3,      韶关,     10:31,     10:33,      02分,        58,         0,   104.5/-,           -/-/-,            -/-
  4,    郴州西,     11:04,     11:06,      02分,        91,         0,   174.5/-,           -/-/-,            -/-
  5,    株洲西,     12:01,     12:06,      05分,       148,         0,     294/-,           -/-/-,            -/-
  6,    长沙南,     12:26,     12:32,      06分,       173,         0,     314/-,           -/-/-,            -/-
  7,    岳阳东,     13:05,     13:07,      02分,       212,         0,   373.5/-,           -/-/-,            -/-
  8,      武汉,     13:57,     14:02,      05分,       264,         0,   463.5/-,           -/-/-,            -/-
  9,    孝感北,     14:32,     14:34,      02分,       299,         0,   507.5/-,           -/-/-,            -/-
 10,    信阳东,     14:52,     14:52,      00分,       319,         0,   534.5/-,           -/-/-,            -/-
