   ,      站名,      到时,      发时,停留（分）,历时（分）,里程（km）, 硬座/软座,硬卧（上/中/下）,  软卧（上/下）
  1,    怀化南,         -,     10:20,          ,         0,         0,       -/-,           -/-/-,           -/-
  2,    邵阳北,     11:00,     11:02,       2分,        40,       155,       -/-,           -/-/-,           -/-
  3,    韶山南,     11:31,     11:33,       2分,        71,       266,       -/-,           -/-/-,           -/-
  4,    长沙南,     11:54,     12:12,      18分,        94,       332,       -/-,           -/-/-,           -/-
  5,    衡阳东,     12:49,     12:52,       3分,       149,       509,       -/-,           -/-/-,           -/-
  6,    郴州西,     13:25,     13:33,       8分,       185,       662,       -/-,           -/-/-,           -/-
  7,      韶关,     14:04,     14:06,       2分,       224,       812,       -/-,           -/-/-,           -/-
  8,    广州北,     14:45,     14:47,       2分,       265,       992,       -/-,           -/-/-,           -/-
  9,    广州南,     15:10,     15:14,       4分,       290,      1039,       -/-,           -/-/-,           -/-
 10,    深圳北,     15:43,         -,          ,       323,      1141,   542/860,           -/-/-,           -/-
