   ,      站名,      到时,      发时,停留（分）,历时（分）,里程（km）, 硬座/软座,硬卧（上/中/下）,  软卧（上/下）
  1,    长沙南,         -,     14:30,         -,         -,         -,         -,               -,              -
  2,    汨罗东,     14:48,     14:53,      05分,        18,         0,    34.5/-,           -/-/-,            -/-
  3,    咸宁北,     15:39,     15:41,      02分,        69,         0,   129.5/-,           -/-/-,            -/-
  4,      武汉,     16:06,     16:11,      05分,        96,         0,   164.5/-,           -/-/-,            -/-
  5,    信阳东,     16:54,     16:56,      02分,       144,         0,     254/-,           -/-/-,            -/-
  6,    漯河西,     17:34,     17:36,      02分,       184,         0,     330/-,           -/-/-,            -/-
  7,    郑州东,     18:11,     18:14,      03分,       221,         0,   393.5/-,           -/-/-,            -/-
  8,    安阳东,     18:55,     18:57,      02分,       265,         0,   463.5/-,           -/-/-,            -/-
  9,    邯郸东,     19:14,     19:17,      03分,       284,         0,   485.5/-,           -/-/-,            -/-
 10,    石家庄,     19:56,     20:00,      04分,       326,         0,     550/-,           -/-/-,            -/-
 11,    保定东,     20:36,     20:38,      02分,       366,         0,     602/-,           -/-/-,            -/-
 12,    涿州东,     20:59,     21:01,      02分,       389,         0,     629/-,           -/-/-,            -/-
 13,    北京西,     21:26,     21:26,      00分,       416,         0,     649/-,           -/-/-,            -/-
