   ,      站名,      到时,      发时,停留（分）,历时（分）,里程（km）, 硬座/软座,硬卧（上/中/下）,  软卧（上/下）
  1,      长春,         -,     11:41,          ,         0,         0,       -/-,           -/-/-,           -/-
  2,  公主岭南,     12:05,     12:07,       2分,        24,        75, 34.5/54.5,           -/-/-,           -/-
  3,    四平东,     12:21,     12:23,       2分,        40,       130, 59.5/95.5,           -/-/-,           -/-
  4,    铁岭西,     12:54,     12:56,       2分,        73,       256,117.5/187.5,           -/-/-,           -/-
  5,    沈阳北,     13:14,     13:16,       2分,        93,       310,142.5/227.5,           -/-/-,           -/-
  6,    绥中北,     15:05,     15:06,       1分,       204,       635,   238/342,           -/-/-,           -/-
  7,    秦皇岛,     15:42,     15:52,      10分,       241,       715, 267.5/382,           -/-/-,           -/-
  8,      滦河,     16:17,     16:20,       3分,       276,       801,302.5/440.5,           -/-/-,           -/-
  9,      唐山,     16:38,     16:41,       3分,       297,       862,330.5/440.5,           -/-/-,           -/-
 10,      天津,     17:13,     17:16,       3分,       332,       976,   383/576,           -/-/-,           -/-
 11,    天津西,     17:24,     17:32,       8分,       343,       981,   385/580,           -/-/-,           -/-
 12,    沧州西,     18:02,     18:04,       2分,       381,      1086, 433.5/661,           -/-/-,           -/-
 13,    济南西,     18:50,     18:53,       3分,       429,      1282, 520/806.5,           -/-/-,           -/-
 14,    曲阜东,     19:25,     19:27,       2分,       464,      1411, 573/896.5,           -/-/-,           -/-
 15,    徐州东,     20:03,     20:06,       3分,       502,      1568,  638/1006,           -/-/-,           -/-
 16,      滁州,     21:06,     21:08,       2分,       565,      1840,744.5/1184.5,           -/-/-,           -/-
 17,    南京南,     21:26,     21:29,       3分,       585,      1899,  766/1221,           -/-/-,           -/-
 18,    苏州北,     22:19,     22:20,       1分,       638,      2113,844.5/1353.5,           -/-/-,           -/-
 19,    昆山南,     22:31,     22:37,       6分,       650,      2144,856/1372.5,           -/-/-,           -/-
 20,  上海虹桥,     22:54,         -,          ,       673,      2194,874.5/1403.5,           -/-/-,           -/-
