   ,      站名,      到时,      发时,停留（分）,历时（分）,里程（km）, 硬座/软座,硬卧（上/中/下）,  软卧（上/下）
  1,    海拉尔,         -,     14:16,          ,         0,         0,       -/-,           -/-/-,           -/-
  2,      大雁,     15:12,     15:15,       3分,        56,        64,       6/-,        40/43/45,     59.5/63.5
  3,    牙克石,     15:31,     15:34,       3分,        75,        82,       7/-,        41/44/46,     61.5/65.5
  4,    汇流河,     15:46,     16:02,      16分,        90,        96,     8.5/-,  42.5/45.5/47.5,           -/-
  5,  乌尔旗汗,     16:50,     16:53,       3分,       154,       150,    13.5/-,  47.5/50.5/52.5,           -/-
  6,      岩山,     17:19,     17:26,       7分,       183,       174,    15.5/-,  49.5/52.5/54.5,           -/-
  7,      原林,     17:52,     18:03,      11分,       216,       201,    18.5/-,  52.5/55.5/57.5,           -/-
  8,    库都尔,     18:30,     18:40,      10分,       254,       226,    21.5/-,  55.5/58.5/60.5,           -/-
  9,    图里河,     20:01,     20:21,      20分,       345,       294,    24.5/-,  58.5/61.5/63.5,           -/-
 10,  伊图里河,     20:49,     20:55,       6分,       393,       318,    27.5/-,  61.5/64.5/66.5,           -/-
 11,      根河,     21:40,         -,          ,       444,       344,    29.5/-,  63.5/66.5/68.5,           -/-
